flags,utterance,category,intent
BIL,can you tell me the number to contact Customer Service?,CONTACT,contact_customer_service
BILQC,"the game was cancelled, can I obtain a reimbursement?",REFUNDS,get_refund
BPMLQD,"ask an agent how i can report payment problems, please",PAYMENT,payment_issue
BML,help me solve issues paying,PAYMENT,payment_issue
BPLQD,"please, ask an agent where i could register",ACCOUNT,create_account
BIPMLQDZ,"can u  askan agent how i can notify payment issues, please?",PAYMENT,payment_issue
BILQC,"I wanna modify my order, can you tell me where I can do it?",ORDER,change_order
BQCZ,"I ened a refund, get one",REFUNDS,get_refund
BILC,"you're not helping, how can I speak with a human agent?",CONTACT,contact_human_agent
BIPLQ,"i wanna download an invoice, could you tell me how to do it?",INVOICES,get_invoice
BILQC,"i wanna see the status of my refund, what can i do?",REFUNDS,track_refund
BILC,"I need information, can I call Customer Support?",CONTACT,contact_customer_service
BMLQDW,ask an agent how to report fucking problems with my payment,PAYMENT,payment_issue
BPLD,"please, ask an agent how to delete my profile",ACCOUNT,delete_account
BQ,I have an issue paying,PAYMENT,payment_issue
BPL,i want to know if i could register several user accounts with a single email,ACCOUNT,create_account
