flags,utterance,category,intent
BLEQC,"i am happy with the service, help me submit a comment",FEEDBACK,review
BMZ,I want information about thedelivery period for my tickets,DELIVERY,delivery_period
B,how to recover my password,ACCOUNT,recover_password
BILQCZ,"i need inforkation, whatcan i do to speak with customer support?",CONTACT,contact_customer_service
BIPLQWC,"id like a fucking account, what should i do to open one?",ACCOUNT,create_account
BIMLZ,is it possible to obtain some bills ?,INVOICES,get_invoice
BILQC,"i need information, what do i have to do to speak with customer support?",CONTACT,contact_customer_service
BILC,"i want to see the delivery options, what should i do?",DELIVERY,delivery_options
BQZ,i  wanna set up my shipping address,SHIPPING,set_up_shipping_address
BIMSLC,"I lost my bill, can you show it?",INVOICES,check_invoices
BLC,"I have a problem when trying to pay, I need help informing of it",PAYMENT,payment_issue
BL,tell me if I can receive the newsletter,NEWSLETTER,newsletter_subscription
BLZ,show me the number top contact Customer Service,CONTACT,contact_customer_service
BLQ,I want to know if I can make a payment with credit card,PAYMENT,check_payment_methods
BILQ,can you tell me if I can register several online accounts with the same email address?,ACCOUNT,create_account
BLC,I changed my mind and I want to cancel my account,ACCOUNT,delete_account
BLCZ,"I haven't got anonline account, register",ACCOUNT,create_account
BSLC,"I have a question, I need help sending an email to Customer Service",CONTACT,contact_customer_service
BILC,"I purchased an item, what should I do to modify my order?",ORDER,change_order
BILQC,"I have an issue making a payment with card, what do I have to do?",PAYMENT,payment_issue
BIL,where can i delete my profile?,ACCOUNT,delete_account
BIL,what's the email address to contact Client Service?,CONTACT,contact_customer_service
BILC,"I got an error message when I tried to make a payment, but I was charged anyway, can you help me?",PAYMENT,payment_issue
BIQC,"i get an error when i try to pay, what do i have to do?",PAYMENT,payment_issue
BIPLQD,"can u ask an agent where i can close my user account, please?",ACCOUNT,delete_account
BIL,can you show me your refund policy?,REFUNDS,check_refund_policy
BPLC,"I got an error message when I attempted to make a payment, but I was charged anyway, help me inform of it, please",PAYMENT,payment_issue
BLC,"I have a problem paying for my online order, I need help reporting it",PAYMENT,payment_issue
B,where to file a complaint,FEEDBACK,complaint
BIL,is it possible to see an invoice?,INVOICES,get_invoice
BILC,"my online account's been hacked, what do I have to do to recover it?",ACCOUNT,recover_password
BILQC,"i wanna lodge a consumer complaint for a service, what should i do?",FEEDBACK,complaint
BL,how to make an order,ORDER,place_order
BSLQ,i want information about obtaining an invoice,INVOICES,get_invoice
BIML,can you tell me how I can track my packages?,ORDER,track_order
BILQ,can I report a payment problem?,PAYMENT,payment_issue
BILQC,"my profile was hacked, can I recover it?",ACCOUNT,recover_password
BMLQC,"i want to check my deliveries, tell me how I can do it",ORDER,track_order
BIMSLC,"I lost my invoice, what should I do to see it?",INVOICES,check_invoices
BILQ,can u show me the free number of client service?,CONTACT,contact_customer_service
BIQC,"I have an issue paying for my order, what should I do?",PAYMENT,payment_issue
BL,I want to leave an opinion for a service,FEEDBACK,review
BSQ,i need help tracking my refund,REFUNDS,track_refund
BILC,"i have no profile, what can i do to create one?",ACCOUNT,create_account
BILQC,"i cant understand you, can i speak with someone?",CONTACT,contact_human_agent
BQ,I want to change my order before you send it,ORDER,change_order
BIMLCZ,"I want to check my orders, can you tell ne how to do it?",ORDER,track_order
BL,help me see the options for delivery,DELIVERY,delivery_options
BLCZ,"I got an error message when I tried to pay, ubt I was charged anyway, infrm of it",PAYMENT,payment_issue
BPMDW,"ask an agent how I can solve fucking issues with my payment, please",PAYMENT,payment_issue
BLC,"I've got no account, help me open one",ACCOUNT,create_account
BIPQDZ,"can u ask an agent howi could report an issue with my payment , please?",PAYMENT,payment_issue
BL,help me notify an issue with my payment,PAYMENT,payment_issue
