flags,utterance,category,intent
BL,how to report a problem with my payment,PAYMENT,payment_issue
BLQZ,I eant to know if I can create several online accounts with the same email address,ACCOUNT,create_account
BILQC,"I have a question, what can I do to contact Client Service?",CONTACT,contact_customer_service
BIPLQC,"id like to report a problem making a payment, can u help me?",PAYMENT,payment_issue
BILC,"you're not helping, how can I talk to a person?",CONTACT,contact_human_agent
BIQC,"I want to use my other account, can I change them?",ACCOUNT,switch_account
BD,ask an agent where i can check the delivery options,DELIVERY,delivery_options
BILQ,can I speak with a human?,CONTACT,contact_human_agent
BIM,how do i check the cancellation fees?,CANCELLATION_FEE,check_cancellation_fee
BSLQCZ,"I purchased a product , I need help changing my order",ORDER,change_order
BLQC,"I have an issue making a payment with card, I need help reporting it",PAYMENT,payment_issue
BILQ,where can i register?,ACCOUNT,create_account
BML,where to check my shipments,ORDER,track_order
BIL,can you tell me how I can download an invoice?,INVOICES,get_invoice
BIPLQCZ,"i wqnna check my package, could you tell me where to do it, please?",ORDER,track_order
BILQD,can u ask an agent what the email to contact client service is?,CONTACT,contact_customer_service
BILC,"the payment didn't go through, can you help me?",PAYMENT,payment_issue
BSLC,"i have a question, i need help contacting client service",CONTACT,contact_customer_service
BLQD,ask an agent how to write a comment for a service,FEEDBACK,review
BQC,"I have an issue when trying to pay for my order, report it",PAYMENT,payment_issue
BILC,"i have a question, what should i do to send an email to customer support?",CONTACT,contact_customer_service
BILC,"I've got no user account, what do I have to do to create one?",ACCOUNT,create_account
BILC,"I bought a product, how can I modify my order?",ORDER,change_order
