flags,utterance,category,intent
BILQC,"ive got no account, what do i have to do to open one?",ACCOUNT,create_account
BILQC,"i dont understand you, can i talk to a person?",CONTACT,contact_human_agent
BILQC,"I ordered something, can I change my purchase?",ORDER,change_order
BML,i want to notify payment issues,PAYMENT,payment_issue
B,I want to know if my order is out for delivery,ORDER,track_order
BILC,"I've got no user account, can you create one?",ACCOUNT,create_account
BLDW,ask an agent if I can reset my fucking password,ACCOUNT,recover_password
BILC,"I want to make a complaint for a service, what can I do?",FEEDBACK,complaint
BL,tell me if there's a newsletter i can receive,NEWSLETTER,newsletter_subscription
BILQC,"I purchased an item, how can I change my order?",ORDER,change_order
BMSLQ,I need help solving problems making a payment,PAYMENT,payment_issue
BILCZ,"I need a profile, can I create one ?",ACCOUNT,create_account
BILC,"I want to check the status of my purchase, what should I do?",ORDER,track_order
BQC,I have an issue when trying to pay and I want to report it,PAYMENT,payment_issue
BILC,"I want a reimbursement, what do I have to do to obtain one?",REFUNDS,get_refund
BLC,"my profile's been hacked, help me recover it",ACCOUNT,recover_password
BLQC,im interested in your money back guarantee and i want to know about it,REFUNDS,check_refund_policy
BPLD,"ask an agent if I could check the options for ticket delivery, please",DELIVERY,delivery_options
BLQC,"I have a problem when trying to pay with card, report it",PAYMENT,payment_issue
BILQC,"I have a problem making a payment, can I notify it?",PAYMENT,payment_issue
