flags,utterance,category,intent
BLC,"I'm discontent with the service, lodge a consumer complaint",FEEDBACK,complaint
BILQ,can u find information about the mail address of the Customer Support?,CONTACT,contact_customer_service
BL,I want to know how I can check my package,ORDER,track_order
BIPLD,"please, could you ask an agent where I can inform of an issue paying?",PAYMENT,payment_issue
BLQC,I purchased something and I wanna change my order,ORDER,change_order
BILC,"my user account's been hacked, can you help me?",ACCOUNT,recover_password
BILCZ,"you aren't helping, can I speak with somneone?",CONTACT,contact_human_agent
BPDZ,"ask an agent how long it takes for a ticket to arrive , polease",DELIVERY,delivery_period
BI,where can I get an invoice?,INVOICES,get_invoice
BIML,can i see my invoice?,INVOICES,check_invoices
BPMLQ,"i wanna know if i can request some invoices, please",INVOICES,get_invoice
BIMSL,what information can you tell me about obtaining some invoices?,INVOICES,get_invoice
BILQ,where can I view your money back policy?,REFUNDS,check_refund_policy
BILQ,how can i lodge a complaint?,FEEDBACK,complaint
BZ,I foundproblems when triyng to register,ACCOUNT,registration_problems
BILC,"I have a problem paying, what can I do to inform of it?",PAYMENT,payment_issue
BIMLQ,can u show me my bill?,INVOICES,check_invoices
BL,I want to check the options for ticket delivery,DELIVERY,delivery_options
BILQCZ,"I want tomake a comment, what do I have to do ?",FEEDBACK,review
BLZ,where tochange my purchase,ORDER,change_order
BL,I want to know if I can register several profiles with the same email,ACCOUNT,create_account
BLQCZ,"youre not helping, speak with an human agent",CONTACT,contact_human_agent
BILQ,how do i see my invoices?,INVOICES,check_invoices
BLQC,"I have an issue when trying to pay, notify it",PAYMENT,payment_issue
BIQD,can u ask an agent about the status of my refund?,REFUNDS,track_refund
BLQC,"I lost my password, help me reset it",ACCOUNT,recover_password
BLQC,I need information and I want to speak with Customer Support,CONTACT,contact_customer_service
BLC,"I have an issue making a payment, notify it",PAYMENT,payment_issue
BMLQ,I want to know if I can register more than one online account with the same email address,ACCOUNT,create_account
BIMLZ,how do I request osme bills?,INVOICES,get_invoice
BILC,"I got an error when I attempted to make a payment, but my card was charged anyway, how do I inform of it?",PAYMENT,payment_issue
BILC,"I have an issue when trying to pay with card, what should I do to inform of it?",PAYMENT,payment_issue
BPSLC,"i need information, i need help sending an email to customer support, please",CONTACT,contact_customer_service
BSZ,I need help reporting an issue  with my payment,PAYMENT,payment_issue
BIPLQC,"youre not helping, could u contact a person, please?",CONTACT,contact_human_agent
BILQC,"I have an issue paying for my online order, what should I do to report it?",PAYMENT,payment_issue
BIPL,"please, can you find information about the email address to contact Client Service?",CONTACT,contact_customer_service
BILC,"I need an online account, what should I do to open one?",ACCOUNT,create_account
