flags,utterance,category,intent
BQC,"i have no account, help me create one",ACCOUNT,create_account
BIQZ,"I wanna get an invoice, can you tell me were to do it?",INVOICES,get_invoice
BICZ,"i have no account, how can i create one ?",ACCOUNT,create_account
BIPMLQD,"please, can u ask an agent where to inform of issues with my payment?",PAYMENT,payment_issue
BIML,can I solve issues paying?,PAYMENT,payment_issue
BILQ,can you tell me if I can register two accounts with a single email address?,ACCOUNT,create_account
BPLQC,i cant understand you and id like to speak with a human,CONTACT,contact_human_agent
BIQD,can u ask an agent how i can recover my password?,ACCOUNT,recover_password
BIPLD,could you ask an agent how I can view their refund policy?,REFUNDS,check_refund_policy
BILQC,"i changed my mind, can u close my online account?",ACCOUNT,delete_account
BILC,"I don't have an online account, what can I do?",ACCOUNT,create_account
BIML,where do I report payment problems?,PAYMENT,payment_issue
BILQZ,how do i reset my account passwodr?,ACCOUNT,recover_password
BILC,"I changed my mind, what do I have to do to delete my profile?",ACCOUNT,delete_account
BSCZ,"I lost my password, I need hlp recovering it",ACCOUNT,recover_password
BLQC,"I need information, send an email to Customer Service",CONTACT,contact_customer_service
BILQD,can u ask an agent how I can obtain an invoice?,INVOICES,get_invoice
BSLC,"I don't have a shipping address, I need help setting one up",SHIPPING,set_up_shipping_address
BL,tell me if I can obtain an invoice,INVOICES,get_invoice
BLQ,show me the number to contact Client Service,CONTACT,contact_customer_service
BL,tell me what the number of Customer Service is,CONTACT,contact_customer_service
BIQC,"i have an issue paying for my order, can u report it?",PAYMENT,payment_issue
