flags,utterance,category,intent
BILC,"I want to remove my account, where can I do it?",ACCOUNT,delete_account
BILQC,"i wanna see your refund policy, can u help me?",REFUNDS,check_refund_policy
BILQC,"i want information, what should i do to speak with customer support?",CONTACT,contact_customer_service
BILQ,where do I see the options for delivery?,DELIVERY,delivery_options
BD,ask an agent how to edit the information on my profile,ACCOUNT,edit_account
BILC,"I have an issue making a payment, what can I do to inform of it?",PAYMENT,payment_issue
BIPLD,"please, can you ask an agent how I can retrieve my account password?",ACCOUNT,recover_password
BILQ,how can I edit my shipping address?,SHIPPING,change_shipping_address
BL,where to write a comment,FEEDBACK,review
BISLWC,"I can't find my fucking bills, can I check them?",INVOICES,check_invoices
BPLECZ,I am happy with the service and I'd like tro submit an opinion,FEEDBACK,review
B,help me check my invoices,INVOICES,check_invoices
BL,how to receive a refund,REFUNDS,get_refund
BML,tell me where I can check my orders,ORDER,track_order
BL,tell me if I can create several profiles with a single email,ACCOUNT,create_account
BLQZ,i want to know if i can make an payment with credot card,PAYMENT,check_payment_methods
BIPLQDW,"can u ask an agent how to notify a fucking payment problem, please?",PAYMENT,payment_issue
BIPLD,could you ask an agent how I could solve a problem paying?,PAYMENT,payment_issue
BPLQW,"please, show me the fucking free number to contact Customer Support",CONTACT,contact_customer_service
BIL,where do I see a bill?,INVOICES,get_invoice
BILQC,"I have an issue when trying to pay for my order, what do I have to do to inform of it?",PAYMENT,payment_issue
BILQ,can i register several profiles with the same email?,ACCOUNT,create_account
BIC,"I don't understand you, what should I do to contact a human agent?",CONTACT,contact_human_agent
BIQC,"i cant remember my password, what can i do to recover it?",ACCOUNT,recover_password
BIZ,is it possibel to change my order?,ORDER,change_order
BILC,"i want information, can i speak with customer service?",CONTACT,contact_customer_service
BPLEC,the show was cancelled and I would like to request a reimbursement,REFUNDS,get_refund
BLZ,hep me notify a payment issue,PAYMENT,payment_issue
BIMQC,"I want to check my invoice, what should I do?",INVOICES,check_invoices
BL,i want to know if there's a newsletter to stay informed,NEWSLETTER,newsletter_subscription
BQ,i dont want my account,ACCOUNT,delete_account
BLD,ask an agent to notify a problem making a payment,PAYMENT,payment_issue
BLCZ,"you're not helping, contact an person",CONTACT,contact_human_agent
BILC,"I don't have an online account, what can I do to register?",ACCOUNT,create_account
BILC,"an error pops when I try to make a payment, can you help me?",PAYMENT,payment_issue
BMSL,information about obtaining some bills,INVOICES,get_invoice
BILC,"I've got no profile, can you help me?",ACCOUNT,create_account
BPSLEC,"I am happy with the service, I need help lodging a comment, please",FEEDBACK,review
BLC,"i have a problem making a payment, help me report it",PAYMENT,payment_issue
BILC,"the event was postponed, how do I obtain a refund?",REFUNDS,get_refund
BILQ,how do I switch to another profile?,ACCOUNT,switch_account
