flags,utterance,category,intent
BSL,information about obtaining a bill,INVOICES,get_invoice
BLQC,my account's been hacked and I want to get it back,ACCOUNT,recover_password
BLQ,tell me if I can download an invoice,INVOICES,get_invoice
BLC,I have a problem making a payment with card and I want to inform of it,PAYMENT,payment_issue
BILQCZ,"my online account was hacked , what do I have to do to get it back?",ACCOUNT,recover_password
BILQC,"i want information, what should i do to speak with client service?",CONTACT,contact_customer_service
BILCZ,"I have a problem when trying to pay, what can I do to report it ?",PAYMENT,payment_issue
BMLQ,I want to know where I can check my packages,ORDER,track_order
BLQC,"i need information, help me send an email to customer service",CONTACT,contact_customer_service
BLQ,I want to view the status of my reimbursement,REFUNDS,track_refund
BIPDWZ,"could you ask an agent were I could check the fucking status of my refund, please?",REFUNDS,track_refund
BIPLQW,"can u show me the fucking email address of the Client Service, please?",CONTACT,contact_customer_service
BIPML,"please, could you tell me how I can see some bills?",INVOICES,get_invoice
BILCZ,"I want t view the cancellation penalty,can you help me?",CANCELLATION_FEE,check_cancellation_fee
BPLDW,"please, ask an agent if I could report a fucking issue making a payment",PAYMENT,payment_issue
BL,I want to know if there is a free number to contact Client Service,CONTACT,contact_customer_service
BIL,how can I create a user account?,ACCOUNT,create_account
BMW,help me solve fucking issues with my payment,PAYMENT,payment_issue
BLQ,"I want to request an invoice, tell me how to do it",INVOICES,get_invoice
BL,send an email to Customer Service,CONTACT,contact_customer_service
BL,tell me what the free number of Customer Service is,CONTACT,contact_customer_service
BLQ,I want to talk to Customer Support,CONTACT,contact_customer_service
BPQDW,"ask an agent if i could leave a fucking review, please",FEEDBACK,review
BL,where to check the status of my purchase,ORDER,track_order
BIPLC,"I ordered a product, could i modify my purchase, please?",ORDER,change_order
BILZ,can you give me information about the email of the Customer Servbice ?,CONTACT,contact_customer_service
BILQ,how can I switch to another user account?,ACCOUNT,switch_account
BLC,"I want information, send an email to Customer Service",CONTACT,contact_customer_service
BSLC,I can't find my invoices and I want to view them,INVOICES,check_invoices
