flags,utterance,category,intent
BLQD,ask an agent if there's a newsletter i can receive,NEWSLETTER,newsletter_subscription
BIQZ,how do I plcae an order ?,ORDER,place_order
BILQC,"i dont understand you, can i speak with someone?",CONTACT,contact_human_agent
BILC,"I want to submit a consumer complaint for a service, can you help me?",FEEDBACK,complaint
BLC,"I want a refund, obtain one",REFUNDS,get_refund
BILQWCZ,"I ordered something, what should i od to change my fucking purchase?",ORDER,change_order
BIQCZ,"I made a mistake, how can I chaznge my order?",ORDER,change_order
BPLQD,"ask an agent how to close my user account, please",ACCOUNT,delete_account
BIL,can you tell me how to get a bill?,INVOICES,get_invoice
BILC,"I have a problem making a payment, what should I do to notify it?",PAYMENT,payment_issue
BLC,"my account was hacked, help me get it back",ACCOUNT,recover_password
BILC,"i got an error message when i attempted to make a payment, but my card was charged anyway, how do i inform of it?",PAYMENT,payment_issue
BSLQ,I need help registering,ACCOUNT,create_account
BILCZ,"I've goot no account, can you register?",ACCOUNT,create_account
BILCZ,"the agme was postponed, can I obtain a reimbursement ?",REFUNDS,get_refund
BILC,"the event was postponed, how can I get a reimbursement?",REFUNDS,get_refund
BILQC,"I got an error message when I attempted to make a payment, but my card was charged anyway, can I inform of it?",PAYMENT,payment_issue
BL,help me change my profile,ACCOUNT,edit_account
BIPLD,"could you ask an agent where to request a refund, please?",REFUNDS,get_refund
BILQ,can I make a consumer complaint for a service?,FEEDBACK,complaint
BILC,"I need a reimbursement, can you help me?",REFUNDS,get_refund
