flags,utterance,category,intent
BILQC,"an error pops when I attempt to pay for my order, what do I have to do?",PAYMENT,payment_issue
BLQ,I want to know if I can register two profiles with a single email,ACCOUNT,create_account
BL,show me the email of Client Service,CONTACT,contact_customer_service
BIPLQ,"could you tell me what the mail of customer support is, please?",CONTACT,contact_customer_service
BMLD,ask an agent how i can check my bill,INVOICES,check_invoices
BLQD,ask an agent what the number of Customer Service is,CONTACT,contact_customer_service
BILC,"I haven't got an account, what can I do to open one?",ACCOUNT,create_account
BPLQD,ask an agent how i could create a user account,ACCOUNT,create_account
BIPLD,"please, could you ask an agent how to switch to another account?",ACCOUNT,switch_account
BILQC,"i got an error when i tried to make a payment, but my card was charged anyway, can u help me?",PAYMENT,payment_issue
BLZ,I want to know if my shipmetn is out for delivery,ORDER,track_order
BIMLQ,how can I view my invoice?,INVOICES,check_invoices
BPLQ,i wanna know how I could request an invoice,INVOICES,get_invoice
BILQD,can u ask an agent how i can recover my account password?,ACCOUNT,recover_password
BILQCZ,"I have a problem paying,  cn I report it?",PAYMENT,payment_issue
BILC,"I have a problem when trying to pay with card, can I inform of it?",PAYMENT,payment_issue
BLZ,tell me if I can create two accounts with an single email address,ACCOUNT,create_account
BLC,you're not helping and I want to speak with someone,CONTACT,contact_human_agent
BLQ,show me the mail to contact Customer Service,CONTACT,contact_customer_service
BLQ,i wanna request a refund,REFUNDS,get_refund
BLQC,"I need information, contact Customer Support",CONTACT,contact_customer_service
BMLZ,help  me cfheck my shipments,ORDER,track_order
BML,I want to inform of problems with my payment,PAYMENT,payment_issue
BILQC,"I ordered something, what do I have to do to modify my order?",ORDER,change_order
BLC,"you aren't helping, help me contact a human",CONTACT,contact_human_agent
