flags,utterance,category,intent
BIL,where can I see your payment options?,PAYMENT,check_payment_methods
BILQC,"I have an issue paying with card, what can I do to inform of it?",PAYMENT,payment_issue
BIMSLC,"I didn't receive my bill, what can I do to check it?",INVOICES,check_invoices
BIZ,whta's the email address of the Customer Service ?,CONTACT,contact_customer_service
BISLQC,"I lost my invoices, how can I see them?",INVOICES,check_invoices
BL,show me your payment options,PAYMENT,check_payment_methods
BM,I want to know if I can track my orders,ORDER,track_order
BILC,"I can't make a payment, what should I do?",PAYMENT,payment_issue
BILC,"the show was postponed, how can I get a refund?",REFUNDS,get_refund
BPLCZ,my profile was hacked and  I'd like to recover it,ACCOUNT,recover_password
BCZ,"the event was postponed , help me gdt a refund",REFUNDS,get_refund
BIC,"I have an issue paying with card, can you help me?",PAYMENT,payment_issue
BIL,can you tell me where to request a bill?,INVOICES,get_invoice
BL,how to see the ticket delivery options,DELIVERY,delivery_options
BMSLC,i can't find my invoice and i want to see it,INVOICES,check_invoices
BIPLQDW,"please, could u ask an agent to speak with fucking customer service?",CONTACT,contact_customer_service
BILQC,"I got an error when I attempted to make a payment, but I was charged anyway, what do I have to do to report it?",PAYMENT,payment_issue
BSLQZ,I need hjelp cancelling a purchase,ORDER,cancel_order
BLC,"the concert was postponed, obtain a refund",REFUNDS,get_refund
BI,can I change my shipping address?,SHIPPING,change_shipping_address
BPMQDW,"ask an agent where to report fucking issues with my payment, please",PAYMENT,payment_issue
BPLDW,"please, ask an agent to check the fucking status of my reimbursement",REFUNDS,track_refund
BLC,"the concert was postponed, request a refund",REFUNDS,get_refund
BPLQD,"ask an agent to lodge a complaint for a service, please",FEEDBACK,complaint
BL,help me view your refund policy,REFUNDS,check_refund_policy
BSLC,"I'm happy with the service, I need help making a review",FEEDBACK,review
BILQC,"I changed my mind, how can I remove my profile?",ACCOUNT,delete_account
BS,I need help checking the cancellation fee,CANCELLATION_FEE,check_cancellation_fee
BL,help me receive a reimbursement,REFUNDS,get_refund
BILQC,"i have a question, how do i talk to customer support?",CONTACT,contact_customer_service
BIPMLQD,"can you ask an agent where I can check my shipments, please?",ORDER,track_order
