flags,utterance,category,intent
BLQC,"i cant understand you, help me contact a human",CONTACT,contact_human_agent
BIPLC,"I want information, could you talk to Customer Service?",CONTACT,contact_customer_service
BIMLQC,"I want to check my packages, can you tell me how I can do it?",ORDER,track_order
BILQC,"I ordered a product, what do I have to do to change my purchase?",ORDER,change_order
BLQC,"i have a problem paying with card, report it",PAYMENT,payment_issue
BILC,"my account's been hacked, can you recover it?",ACCOUNT,recover_password
BIQ,how can i leave a review?,FEEDBACK,review
BILC,"I'm happy with the service, what can I do to make a comment?",FEEDBACK,review
BILC,"I don't want my user account, what should I do to cancel it?",ACCOUNT,delete_account
BIL,can you talk to a human?,CONTACT,contact_human_agent
BILC,"I don't have an account, what do I have to do to open one?",ACCOUNT,create_account
BLQD,ask an agent how i can talk to customer service,CONTACT,contact_customer_service
BC,"I want information, contact Customer Service",CONTACT,contact_customer_service
BIQD,can u ask an agent about the cancellation fee?,CANCELLATION_FEE,check_cancellation_fee
BPMLQW,"I'd like to download some fucking invoices, tell me how I can do it, please",INVOICES,get_invoice
BIML,can I solve problems paying?,PAYMENT,payment_issue
BLQ,I want to modify my purchase before you send it,ORDER,change_order
BILC,"I don't have a user account, can you register?",ACCOUNT,create_account
BIML,can you tell me where I can check my packages?,ORDER,track_order
BIQCZ,"i wanna check hte status of my order, can u help me?",ORDER,track_order
BSLQC,"I need a user account, I need help opening one",ACCOUNT,create_account
BILQC,"I got an error when I tried to make a payment, but my card was charged anyway, how do I report it?",PAYMENT,payment_issue
BISLC,"I didn't receive my bills, can you view them?",INVOICES,check_invoices
BILQC,"I want to view the status of my order, what can I do?",ORDER,track_order
BPL,"please, tell me if I can create two profiles with a single email address",ACCOUNT,create_account
