flags,utterance,category,intent
BILQC,"I got an error when I tried to pay, but I was charged anyway, what do I have to do to inform of it?",PAYMENT,payment_issue
BILC,"I want to reset my password, how can I do it?",ACCOUNT,recover_password
BM,tell me how I can get some invoices,INVOICES,get_invoice
BIQD,can u ask an agent whats the delivery period for my ticket?,DELIVERY,delivery_period
BIL,where do I download a bill?,INVOICES,get_invoice
BLQD,ask an agent if i can contact customer support,CONTACT,contact_customer_service
BPLQ,"I want to know what the free number to contact Customer Service is, please",CONTACT,contact_customer_service
BILQC,"an error message pops when I attempt to pay, what can I do?",PAYMENT,payment_issue
BLQD,ask an agent to give me information about the cancellation fee,CANCELLATION_FEE,check_cancellation_fee
BPMLD,ask an agent where i could report issues making a payment,PAYMENT,payment_issue
BLZ,I'mhaving problems creating a profile,ACCOUNT,registration_problems
BLQC,"I got an error when I attempted to pay, but I was charged anyway, report it",PAYMENT,payment_issue
BILC,"I have a problem when trying to pay for my online order, how can I report it?",PAYMENT,payment_issue
BIL,can i create several accounts with a single email address?,ACCOUNT,create_account
BMLQ,I want to know if I can create more than one profile with a single email,ACCOUNT,create_account
BILC,"I get an error message when I attempt to pay, what do I have to do?",PAYMENT,payment_issue
BSQC,"I lost my invoices, check them",INVOICES,check_invoices
BILW,how do i view the status of my fucking order?,ORDER,track_order
BIL,where can I switch to another profile?,ACCOUNT,switch_account
BIL,what's the mail address of the Customer Support?,CONTACT,contact_customer_service
BL,where to open an account,ACCOUNT,create_account
BIL,when will my delivery arrive?,ORDER,track_order
BIMLQZ,can I get some bills ?,INVOICES,get_invoice
BLQCZ, havent got a user account and i wannaregister,ACCOUNT,create_account
BILC,"the event was cancelled, what do I have to do to request a refund?",REFUNDS,get_refund
BILQC,"I want to notify an issue paying, what do I have to do?",PAYMENT,payment_issue
BL,tell me what the mail address of Client Service is,CONTACT,contact_customer_service
BIQC,"I want to recover my password, what do I have to do?",ACCOUNT,recover_password
BMSQC,"I can't find my invoice, I need help checking it",INVOICES,check_invoices
BLC,"you're not helping, help me speak with someone",CONTACT,contact_human_agent
BISLQC,"I didn't receive my invoices, can I see them?",INVOICES,check_invoices
BMSL,tell me about downloading some invoices,INVOICES,get_invoice
BPLD,ask an agent where i could remove my online account,ACCOUNT,delete_account
BILC,"I need an account, what can I do to open one?",ACCOUNT,create_account
BIC,"I have an issue paying for my order, can you report it?",PAYMENT,payment_issue
BPECZ,"I would ike a refund, help me get one",REFUNDS,get_refund
BIPMLDZ,"can you ask an agent if I can inform of pproblems paying, please ?",PAYMENT,payment_issue
BML,tell me where I can check my shipments,ORDER,track_order
BLQD,ask an agent how to see the delivery options,DELIVERY,delivery_options
BPMLQ,"i'd like to request some bills, can you give me some information?",INVOICES,get_invoice
BILC,"I want to recover my account password, what can I do?",ACCOUNT,recover_password
BILQC,"i have no shipping address, how can i set it up?",SHIPPING,set_up_shipping_address
BL,I want to send an email to Customer Support,CONTACT,contact_customer_service
BPLCZ,"I can't remember my account password , reset it, please",ACCOUNT,recover_password
BILC,"I'm not happy with the service, can you submit a complaint?",FEEDBACK,complaint
BILC,"I'm happy with the service, what should I do to make a review?",FEEDBACK,review
BIPMLD,"please, can you ask an agent where I could view my bill?",INVOICES,check_invoices
BILC,"I got an error when I attempted to make a payment, but I was charged anyway, can you report it?",PAYMENT,payment_issue
BISLQC,"i can't find my bills, how can i view them?",INVOICES,check_invoices
BLQC,I have a problem when trying to pay for my order and I want to notify it,PAYMENT,payment_issue
BLQC,"I got an error when I tried to make a payment, but my card was charged anyway, I need help informing of it",PAYMENT,payment_issue
BILQ,can I view the delivery options?,DELIVERY,delivery_options
