flags,utterance,category,intent
BIPLD,can you ask an agent if I could view the ticket delivery options?,DELIVERY,delivery_options
BLQZ,a error pops when I try to pay for my order,PAYMENT,payment_issue
BILC,"I need a user account, what can I do to open one?",ACCOUNT,create_account
BILQC,"I got an error message when I attempted to pay, but I was charged anyway, what should I do to notify it?",PAYMENT,payment_issue
BILQC,"i got an error message when i attempted to pay, but my card was charged anyway, can u inform of it?",PAYMENT,payment_issue
BILQC,"I have an issue paying for my online order, how do I report it?",PAYMENT,payment_issue
BLQ,I have an issue making a payment,PAYMENT,payment_issue
BMSL,I need help notifying issues making a payment,PAYMENT,payment_issue
BIPLCZ,"I'd like to notify a pahment issue, what should I do?",PAYMENT,payment_issue
BIQDZ,can u ask an agent how i cxan check the delivery options ?,DELIVERY,delivery_options
BPLQDW,"please, ask an agent where i can write a fucking comment for a service",FEEDBACK,review
BILC,"I want an account, what do I have to do to open one?",ACCOUNT,create_account
BIQD,can u ask an agent to file a complaint?,FEEDBACK,complaint
BLQC,i changed my mind and i want to cancel my user account,ACCOUNT,delete_account
BL,tell me if there is a free number to contact Client Service,CONTACT,contact_customer_service
BMLQ,"I wanna see some invoices, can you give me some information?",INVOICES,get_invoice
BML,tell me how I can request some invoices,INVOICES,get_invoice
BILQC,"I got an error when I tried to pay, but my card was charged anyway, what can I do to notify it?",PAYMENT,payment_issue
BILQD,can u ask an agent how i can talk to client service?,CONTACT,contact_customer_service
BIMQD,can u ask an agent to solve issues with my payment?,PAYMENT,payment_issue
BILQC,"i purchased an item, what do i have to do to modify my purchase?",ORDER,change_order
BILQC,"i ordered an item, how can I change my order?",ORDER,change_order
BILQ,how can i inform of an issue making a payment?,PAYMENT,payment_issue
BIPLD,could you ask an agent how I could notify an issue with my payment?,PAYMENT,payment_issue
BILC,"I don't want my online account, can you close it?",ACCOUNT,delete_account
BLQC,the show was postponed and I want to obtain a reimbursement,REFUNDS,get_refund
BIL,can you tell me what the free number of client service is?,CONTACT,contact_customer_service
BIC,"i have an issue paying for my order, what do i have to do to report it?",PAYMENT,payment_issue
BILQD,can u ask an agent to show me their money back policy?,REFUNDS,check_refund_policy
BL,I can't make a payment,PAYMENT,payment_issue
BIQD,can u ask an agent if i can place an order?,ORDER,place_order
BILQC,"I have a question, how can I call Client Service?",CONTACT,contact_customer_service
BLD,ask an agent if customer support is available,CONTACT,contact_customer_service
