flags,utterance,category,intent
BILQD,can u ask an agent if i can report a problem paying?,PAYMENT,payment_issue
BPLEC,you are not helping and I'd like to speak with a person,CONTACT,contact_human_agent
BILC,"I want to make a review, what do I have to do?",FEEDBACK,review
BILQC,"the event was postponed, how can I obtain a reimbursement?",REFUNDS,get_refund
BILZ,can you show me the email to contact Customer Suppot?,CONTACT,contact_customer_service
BLQ,i wanna see the mail address of the Customer Service,CONTACT,contact_customer_service
BMLD,ask an agent how to notify problems making a payment,PAYMENT,payment_issue
BILC,"I'm discontent with the service, what should I do to submit a consumer complaint?",FEEDBACK,complaint
BMLDZ,ask an agent if i can notify issues wih my payment,PAYMENT,payment_issue
BILQ,how can i remove my profile?,ACCOUNT,delete_account
BILC,"I have an issue paying for my online order, what can I do to inform of it?",PAYMENT,payment_issue
BLQC,I have no shipping address and I want to set it up,SHIPPING,set_up_shipping_address
BILEQC,"i am happy with the service, how do i submit an opinion?",FEEDBACK,review
BIMLQ,where can i inform of issues paying?,PAYMENT,payment_issue
BPMLDZ,ask an agent how I ould report problems maikng a payment,PAYMENT,payment_issue
BILQ,how can I check your payment options?,PAYMENT,check_payment_methods
B,tell me when my ticket is going to arrive,DELIVERY,delivery_period
BPLDZ,"please, sak an agent how to speak with Customer Support",CONTACT,contact_customer_service
BPLDZ,"ask an agent how to call customer supoort, please",CONTACT,contact_customer_service
BLC,I'm not happy with the service and I want to lodge a consumer complaint,FEEDBACK,complaint
BIMLC,"I want to see cancellation penalties, can you help me?",CANCELLATION_FEE,check_cancellation_fee
BILQC,"I want to view the status of my purchase, what do I have to do?",ORDER,track_order
BILC,"the concert was postponed, what do I have to do to request a refund?",REFUNDS,get_refund
BLC,I have a problem making a payment and I want to inform of it,PAYMENT,payment_issue
BILC,"I want to solve an issue paying, what can I do?",PAYMENT,payment_issue
BL,I want to know how soon I can expect my ticket to arrive,DELIVERY,delivery_period
BILQC,"I ordered a product, what can I do to change my order?",ORDER,change_order
BLC,I want to know the status of my reimbursement and I want to track it,REFUNDS,track_refund
BIML,can you tell me how to see some invoices?,INVOICES,get_invoice
BILQC,"I purchased something, how can I change my order?",ORDER,change_order
BIQC,"I got no payment confirmation, what can I do?",PAYMENT,payment_issue
BILCZ,"my online acclunt was hacked , what can I do?",ACCOUNT,recover_password
BILQC,"I have a problem when trying to make a payment, what do I have to do?",PAYMENT,payment_issue
BIL,how can I change my purchase?,ORDER,change_order
BILQZ,can i obtain an reimbursement?,REFUNDS,get_refund
BIL,where do i leave an opinion for a service?,FEEDBACK,review
BILQC,"I need information, how can I send an email to Client Service?",CONTACT,contact_customer_service
BILQC,"i havent got an account, how do i register?",ACCOUNT,create_account
BILCZ,"I don' want my online account,  can I cancel it?",ACCOUNT,delete_account
BIPLC,"I want to see your money back guarantee, what should I do, please?",REFUNDS,check_refund_policy
BIMLQZ,how can I noify problems with my payment ?,PAYMENT,payment_issue
BPLQD,"please, ask an agent where I can create an online account",ACCOUNT,create_account
BIM,how do I report payment issues?,PAYMENT,payment_issue
BLQC,the event was cancelled and i wanna get a reimbursement,REFUNDS,get_refund
BIPLD,"can you ask an agent where I could track my package, please?",ORDER,track_order
BML,tell me how I can download some invoices,INVOICES,get_invoice
BSLQ,I want to know about changing my purchase,ORDER,change_order
