flags,utterance,category,intent
BPMLQDW,"please, ask an agent where to report fucking issues paying",PAYMENT,payment_issue
BIL,what's the mail of Customer Service?,CONTACT,contact_customer_service
BLQC,"I got an error when I attempted to pay, but my card was charged anyway and I want to notify it",PAYMENT,payment_issue
BILC,"i want to know the status of my reimbursement, how do i track it?",REFUNDS,track_refund
BSL,I need help solving a problem making a payment,PAYMENT,payment_issue
B,can I get the tracking number for my order?,ORDER,track_order
BILC,"the payment didn't go through, what do I have to do?",PAYMENT,payment_issue
BILQC,"I got an error message when I attempted to pay, but I was charged anyway, what can I do to notify it?",PAYMENT,payment_issue
BLC,I don't know anything about your reimbursement policy and I want information about it,REFUNDS,check_refund_policy
BILC,"my user account's been hacked, what do I have to do to get it back?",ACCOUNT,recover_password
BILQCZ,"i wanna check my order, can you tell me where I cn do it?",ORDER,track_order
BIQC,"youre not helping, can u contact a human agent?",CONTACT,contact_human_agent
BILQC,"i have no shipping address, can u set it up?",SHIPPING,set_up_shipping_address
BILQD,can u ask an agent how to see the cancellation penalty?,CANCELLATION_FEE,check_cancellation_fee
BILC,"I have no shipping address, how do I set one up?",SHIPPING,set_up_shipping_address
BIPQC,"i need information, how could i contact customer service?",CONTACT,contact_customer_service
BILC,"i have a problem when trying to pay, how can i inform of it?",PAYMENT,payment_issue
BSLC,"my account was hacked, and I need help getting it back",ACCOUNT,recover_password
BILC,"i want a profile, can i create one?",ACCOUNT,create_account
BL,where to view your money back guarantee,REFUNDS,check_refund_policy
BILC,"I'm happy with the service, what do I have to do to submit a review?",FEEDBACK,review
BISLQCZ,"i didn't receive my bills, czn u shwo them?",INVOICES,check_invoices
BPLZ,"i  want to know if i can register two user accounts with the same email address, please",ACCOUNT,create_account
BILQD,can u ask an agent where i can check the status of my purchase?,ORDER,track_order
BILC,"I'm happy with the service, how do I make a comment?",FEEDBACK,review
BPQC,"i bought an item and I'd like to change my order, please",ORDER,change_order
BL,an error message pops when I try to pay,PAYMENT,payment_issue
BIPL,"please, could you tell me if i could create two user accounts with a single email?",ACCOUNT,create_account
BILQ,can I delete my online account?,ACCOUNT,delete_account
BILCZ,"I have an issue aying for my online order , what do I have to do to notify it?",PAYMENT,payment_issue
BILQC,"I want to use my other account, what can I do to switch them?",ACCOUNT,switch_account
BI,how can I subscribe to the newsletter?,NEWSLETTER,newsletter_subscription
BILC,"I purchased something, can I modify my purchase?",ORDER,change_order
BILCZ,"I want to see the options for ticket delivery, what do I have tyo do?",DELIVERY,delivery_options
BIPLD,"please, could you ask an agent if I could remove my account?",ACCOUNT,delete_account
BI,where do I set up my shipping address?,SHIPPING,set_up_shipping_address
BL,show me your refund policy,REFUNDS,check_refund_policy
BILC,"the game was cancelled, how can i get a refund?",REFUNDS,get_refund
BILC,"I got an error when I tried to make a payment, but I was charged anyway, can you inform of it?",PAYMENT,payment_issue
B,I want to know if there's a newsletter to keep me up-to-date,NEWSLETTER,newsletter_subscription
BILC,"I need an online account, how can I create one?",ACCOUNT,create_account
BPMLEW,I would like to solve fucking problems making a payment,PAYMENT,payment_issue
BILC,"I have a problem paying for my order, what can I do?",PAYMENT,payment_issue
