flags,utterance,category,intent
BIPLQDW,could u ask an agent where i can update my fucking shipping address?,SHIPPING,change_shipping_address
BIPMD,"please, can you ask an agent about the delivery period for my tickets?",DELIVERY,delivery_period
BIL,can you show me information about the email of the Customer Support?,CONTACT,contact_customer_service
BLCZ,"I lost my account  password, reset it",ACCOUNT,recover_password
BIPMLD,"please, can you ask an agent where to inform of payment problems?",PAYMENT,payment_issue
BIC,"I've got no account, how can I create one?",ACCOUNT,create_account
BLQC,I have a problem when trying to pay with card and I want to inform of it,PAYMENT,payment_issue
BSL,I need help viewing the cancellation fee,CANCELLATION_FEE,check_cancellation_fee
BILQC,"an error pops when i try to make a payment with card, what can i do?",PAYMENT,payment_issue
BILQC,"someone stole my account password, what should I do to recover it?",ACCOUNT,recover_password
BILQC,"I have an issue making a payment, what should I do to inform of it?",PAYMENT,payment_issue
B,I want to check the options for delivery,DELIVERY,delivery_options
BPLD,"ask an agent if i could cancel a purchase, please",ORDER,cancel_order
BILQC,"I got an error message when I tried to pay, but I was charged anyway, how can I report it?",PAYMENT,payment_issue
BIZ,how can i leave a rview for a service?,FEEDBACK,review
BLQC,I have an issue making a payment with card and I want to inform of it,PAYMENT,payment_issue
BL,i want to know what the number to contact customer support is,CONTACT,contact_customer_service
BSLCZ,"you're not helping, I need hrlp contacting a person",CONTACT,contact_human_agent
BIPLQD,could u ask an agent where i can open a user account?,ACCOUNT,create_account
BIL,can you tell me the mail of the Customer Service?,CONTACT,contact_customer_service
BILC,"I'm discontent with the service, what can I do to make a consumer complaint?",FEEDBACK,complaint
BSLC,"I've got no user account, I need help creating one",ACCOUNT,create_account
BLC,"the event was cancelled, get a reimbursement",REFUNDS,get_refund
BQZ,I want to see the email address to contact ustomer Service,CONTACT,contact_customer_service
BILC,"I'm not happy with the service, what do I have to do to lodge a consumer complaint?",FEEDBACK,complaint
BILQD,can u ask an agent to make changes to my shipping address?,SHIPPING,change_shipping_address
BSL,I want to request information about requesting a bill,INVOICES,get_invoice
BILQZ,can I obtain a bill ?,INVOICES,get_invoice
BL,speak with Customer Support,CONTACT,contact_customer_service
BISLQC,"I didn't receive my invoices, what do I have to do to see them?",INVOICES,check_invoices
BIQC,"my account was hacked, can I recover it?",ACCOUNT,recover_password
BLQ,I want to close my account,ACCOUNT,delete_account
BSLQ,I need help writing a comment,FEEDBACK,review
BSLQZ,I needhelp requesting a refund,REFUNDS,get_refund
BLQ,tell me if I can change my purchase,ORDER,change_order
BILC,"I want information, can you speak with Customer Support?",CONTACT,contact_customer_service
BIMS,what information can you tell me about getting some invoices?,INVOICES,get_invoice
BILQC,"i want to report a problem making a payment, can u help me?",PAYMENT,payment_issue
BILC,"I have no shipping address, can you set it up?",SHIPPING,set_up_shipping_address
BILQC,"i have an issue when trying to make a payment with card, can u inform of it?",PAYMENT,payment_issue
BIPMLD,"can you ask an agent where I can report issues paying, please?",PAYMENT,payment_issue
B,I want to know what your payment methods are,PAYMENT,check_payment_methods
BIQC,"the event was postponed, what can I do?",REFUNDS,get_refund
BS,I need help editing my profile,ACCOUNT,edit_account
BL,help me create a user account,ACCOUNT,create_account
BL,I get an error message when I try to make a payment for my order,PAYMENT,payment_issue
BL,I want to know what payment options you accept,PAYMENT,check_payment_methods
BSLCZ,"you aren't helping, I need help contacting an human",CONTACT,contact_human_agent
BPMSLQ,"please, i want to ask for information about seeing some bills",INVOICES,get_invoice
BLQ,I want to see the mail address of Customer Service,CONTACT,contact_customer_service
