flags,utterance,category,intent
BQ,I want to know if service fees are refundable,REFUNDS,check_refund_policy
BLC,the show was cancelled and I want to request a refund,REFUNDS,get_refund
BL,help me see the status of my purchase,ORDER,track_order
BMSLQ,I want to request information about downloading some invoices,INVOICES,get_invoice
BLD,ask an agent where i can close my user account,ACCOUNT,delete_account
BILQ,how do I cancel my user account?,ACCOUNT,delete_account
BD,ask an agent to provide information about the delivery period,DELIVERY,delivery_period
BIMLQD,can u ask an agent where to inform of issues paying?,PAYMENT,payment_issue
BIL,where do I receive a refund?,REFUNDS,get_refund
BLC,"i have an issue when trying to make a payment, report it",PAYMENT,payment_issue
BMLQ,I want to know how I can obtain some bills,INVOICES,get_invoice
BIPLDZ,"can you ask an agent if there's a newsletterto stay up-to-date, please?",NEWSLETTER,newsletter_subscription
BIML,can i register more than one user account with the same email?,ACCOUNT,create_account
BILC,"i need a refund, what should i do to obtain one?",REFUNDS,get_refund
BML,I want to know if I can create more than one account with the same email,ACCOUNT,create_account
BLC,the game was postponed and I want to obtain a refund,REFUNDS,get_refund
BILC,"I don't understand you, what should I do to speak with someone?",CONTACT,contact_human_agent
BILC,"I can't understand you, can you speak with a person?",CONTACT,contact_human_agent
BIPLC,"I'd like to make an opinion, what do I have to do?",FEEDBACK,review
BIPMLZ,"could you  tell me if I could own several profiles, please?",ACCOUNT,create_account
BIL,can you show me the hours of Client Service?,CONTACT,contact_customer_service
BILQD,can u ask an agent to talk to customer service?,CONTACT,contact_customer_service
BMLD,ask an agent where to inform of payment problems,PAYMENT,payment_issue
BIPQC,"youre not helping, how could i contact a human agent?",CONTACT,contact_human_agent
BIL,can you tell me if I can track my delivery?,ORDER,track_order
BMLQC,"I want to check my shipments, tell me how I can do it",ORDER,track_order
BL,I want to lodge a consumer complaint,FEEDBACK,complaint
BSL,I need help sending an email to Customer Service,CONTACT,contact_customer_service
BILC,"I'm discontent with the service, how do I lodge a consumer complaint?",FEEDBACK,complaint
BDZ,sak an agent how to leave a review,FEEDBACK,review
BILQC,"i want to open an account, what should i do?",ACCOUNT,create_account
BLQ,i wanna see my bills,INVOICES,check_invoices
BLQC,"I got an error when I attempted to make a payment, but my card was charged anyway, report it",PAYMENT,payment_issue
BISZ,what can you tell me about getting a invoice?,INVOICES,get_invoice
BISLC,"i lost my invoices, what can i do to view them?",INVOICES,check_invoices
BILQCZ,"i wannaopen an account, what can i do?",ACCOUNT,create_account
BILQC,"I got an error message when I tried to make a payment, but I was charged anyway, what do I have to do to notify it?",PAYMENT,payment_issue
BILCZ,"I need information, ca you speak with Customer Support?",CONTACT,contact_customer_service
BICZ,"I wanr to check the status of my order, what can I do?",ORDER,track_order
BILC,"I don't want my user account, what can I do to close it?",ACCOUNT,delete_account
BPSLQZ,"i' like to get information about modifying my order , please",ORDER,change_order
BILQC,"I bought an item, how do I modify my purchase?",ORDER,change_order
BILQC,"youre not helping, how do i contact a person?",CONTACT,contact_human_agent
BIPMLQ,"could you tell me if I can own several online accounts, please?",ACCOUNT,create_account
BL,where to switch to another profile,ACCOUNT,switch_account
BPL,"please, i want to know how to modify my purchase",ORDER,change_order
BMLQDW,ask an agent how i can inform of fucking problems making a payment,PAYMENT,payment_issue
BIL,can I create two accounts with a single email address?,ACCOUNT,create_account
BIMSLQC,"I can't find my invoice, how do I view it?",INVOICES,check_invoices
BLQC,I have a problem paying for my order and I want to inform of it,PAYMENT,payment_issue
BLC,"I made a mistake, help me change my purchase",ORDER,change_order
BPMLQD,"please, ask an agent to check my orders",ORDER,track_order
BIQC,"i wanna recover my password, how can i do it?",ACCOUNT,recover_password
BLQDZ,ask an agnet how to send an email to customer service,CONTACT,contact_customer_service
BLQC,"I have an issue when trying to pay for my order, notify it",PAYMENT,payment_issue
BILQ,how do I solve an issue making a payment?,PAYMENT,payment_issue
BILQC,"I made a mistake, can I change my purchase?",ORDER,change_order
BILQC,"i want to view your refund policy, can u help me?",REFUNDS,check_refund_policy
BIQC,"I need information, what should I do to contact Customer Service?",CONTACT,contact_customer_service
BPLQ,"please, show me the mail address of client service",CONTACT,contact_customer_service
BL,track my shipment,ORDER,track_order
