flags,utterance,category,intent
BC,"I forgot my password, recover it",ACCOUNT,recover_password
BILQC,"i havent got an account, what do i have to do to open one?",ACCOUNT,create_account
BSLZ,I need help requesting an bil,INVOICES,get_invoice
BLQC,"I have an issue paying for my order, inform of it",PAYMENT,payment_issue
BL,speak with Client Service,CONTACT,contact_customer_service
BPLECZ,my profile has ben hacked and I'd like to get it back,ACCOUNT,recover_password
BILQC,"i wanna open a user account, what should i do?",ACCOUNT,create_account
BILC,"I haven't got a user account, can you create one?",ACCOUNT,create_account
BPLQWC,"id like a fucking reimbursement, help me obtain one, please",REFUNDS,get_refund
BILQC,"I want to track my package, can you tell me where I can do it?",ORDER,track_order
BILC,"I get an error message when I try to make a payment with card, what can I do?",PAYMENT,payment_issue
BILC,"i have an issue making a payment with card, what should i do?",PAYMENT,payment_issue
BL,where to check the options for ticket delivery,DELIVERY,delivery_options
BILC,"I want to notify a problem making a payment, what do I have to do?",PAYMENT,payment_issue
BIMSLQC,"I can't find my bill, what do I have to do to view it?",INVOICES,check_invoices
BSLQCZ,"you arent helping , i need help contacting a human",CONTACT,contact_human_agent
BIPMLQDW,"could u ask an agent where my fucking packages are, please?",ORDER,track_order
BICZ,"I'm happy with the service , can I file a review?",FEEDBACK,review
BLC,"I want information, help me speak with Customer Service",CONTACT,contact_customer_service
BILQC,"I want to view the ticket delivery options, what can I do?",DELIVERY,delivery_options
BLQCZ,"I wanna track my package , tell me how I can do it",ORDER,track_order
BILQ,where do I receive a reimbursement?,REFUNDS,get_refund
BILC,"I'm not happy with the service, what do I have to do to lodge a complaint?",FEEDBACK,complaint
BILCZ,"I have an issue when trying  to pay with card, how do I inform of it?",PAYMENT,payment_issue
BIMSLQWC,"I can't find my fucking invoice, what do I have to do to see it?",INVOICES,check_invoices
BIMLQDZ,can u ask an agent to show me the cancellation fees ?,CANCELLATION_FEE,check_cancellation_fee
BLC,I have a problem when trying to make a payment with card and I want to notify it,PAYMENT,payment_issue
BL,i want to know if i can register several profiles with the same email,ACCOUNT,create_account
BSLQC,"youre not helping, i need help talking to a human",CONTACT,contact_human_agent
BIPLD,"please, could you ask an agent if I could receive a refund?",REFUNDS,get_refund
BIPLQ,"can u find information about the mail to contact Client Service, please?",CONTACT,contact_customer_service
BML,i want to know how I can know where my shipments are,ORDER,track_order
BIL,can you tell me where to check my shipment?,ORDER,track_order
BILC,"I want to report a problem with my payment, can you help me?",PAYMENT,payment_issue
BIPLC,"I got an error message when I tried to pay, but I was charged anyway, could you notify it, please?",PAYMENT,payment_issue
BIML,how can I see my bill?,INVOICES,check_invoices
BIMLQ,can I register more than one online account with the same email?,ACCOUNT,create_account
BILQD,can u ask an agent if i can notify a payment issue?,PAYMENT,payment_issue
BILQC,"I want to inform of a problem making a payment, what should I do?",PAYMENT,payment_issue
BL,where to write a review for a service,FEEDBACK,review
BILC,"I have an issue when trying to pay for my online order, what can I do to inform of it?",PAYMENT,payment_issue
BPLQ,tell me if I could obtain a bill,INVOICES,get_invoice
BSLQ,i wanna request information about downloading an invoice,INVOICES,get_invoice
BM,help me solve payment issues,PAYMENT,payment_issue
BIL,can i see the status of my order?,ORDER,track_order
BIPLQD,"please, could u ask an agent to talk to client service?",CONTACT,contact_customer_service
BICZ,"I want to set up my shipping address , what can I do?",SHIPPING,set_up_shipping_address
BILCZ,"i need information,can i speak with client serfvice?",CONTACT,contact_customer_service
BL,tell me where to check my package,ORDER,track_order
BIQC,"i wanna check the status of my order, what should i do?",ORDER,track_order
BISQC,"I can't find my invoices, how do I check them?",INVOICES,check_invoices
BPSLC,"I'd like to use my other user account, I need help switching them",ACCOUNT,switch_account
BIMSQC,"i didn't receive my invoice, how do i check it?",INVOICES,check_invoices
BQD,can u ask an agent how soon i can expect my ticket,DELIVERY,delivery_period
BIML,can I notify payment problems?,PAYMENT,payment_issue
BILQCZ,"i dont understand you, what can i do to speak with a human asgent?",CONTACT,contact_human_agent
BL,i want to know if i can check my order,ORDER,track_order
BL,I want to know if I can create several online accounts with a single email address,ACCOUNT,create_account
BPMLQ,"I wanna know where to check my shipments, please",ORDER,track_order
BSL,I want to get information about modifying my order,ORDER,change_order
BILC,"I have an issue making a payment with card, what should I do?",PAYMENT,payment_issue
BML,I had an issue when trying to create a profile,ACCOUNT,registration_problems
BMLZ,I'm having an issaue opening an account,ACCOUNT,registration_problems
BILC,"I purchased something, can I change my order?",ORDER,change_order
BLC,I need information and I want to call Customer Service,CONTACT,contact_customer_service
BIMSLQCZ,"I can't find my invoice , what can I do to view it?",INVOICES,check_invoices
BSLC,"I lost my account password, I need help resetting it",ACCOUNT,recover_password
BL,tell me how to know where my delivery is,ORDER,track_order
BILC,"I have an issue paying, what do I have to do to inform of it?",PAYMENT,payment_issue
BILCZ,"I don't have a user account, how dp I register?",ACCOUNT,create_account
