flags,utterance,category,intent
BILQCZ,"an error pops when i try to make an payment , can u help me?",PAYMENT,payment_issue
BIQC,"I forgot my password, what can I do?",ACCOUNT,recover_password
BILQC,"my profile's been hacked, how do I get it back?",ACCOUNT,recover_password
BQZ,I want to contact Custoimer Service,CONTACT,contact_customer_service
BILQC,"i wanna create a user account, what should i do?",ACCOUNT,create_account
BILQ,how do I see the status of my order?,ORDER,track_order
BIL,how do I call Customer Service?,CONTACT,contact_customer_service
BILQD,can u ask an agent how to view the options for ticket delivery?,DELIVERY,delivery_options
BIMSLQC,"i didn't receive my invoice, what can i do to see it?",INVOICES,check_invoices
BIQC,"I got no payment confirmation, what should I do?",PAYMENT,payment_issue
BIMLQD,can you ask an agent how I can get some bills?,INVOICES,get_invoice
BLCZ,"I don't have a uaer account, help me open one",ACCOUNT,create_account
BMLZ,tell me how to download someinvoices,INVOICES,get_invoice
BILZ,can you show me information about the email adsdress of the Customer Service?,CONTACT,contact_customer_service
BILQC,"i want a user account, can u open one?",ACCOUNT,create_account
BILQD,can u ask an agent if i can notify an issue with my payment?,PAYMENT,payment_issue
BLQZ,i wanna report a problem  paying,PAYMENT,payment_issue
BIPLC,"I have a question, how could I talk to Client Service?",CONTACT,contact_customer_service
BILC,"I have a question, can you send an email to Customer Service?",CONTACT,contact_customer_service
BMD,ask an agent about my invoice,INVOICES,check_invoices
BIPLDW,"please, could you ask an agent for information about their fucking reimbursement policy?",REFUNDS,check_refund_policy
BI,can you tell me how to subscribe to the newsletter?,NEWSLETTER,newsletter_subscription
BL,how to write an opinion for a service,FEEDBACK,review
BSLC,"I don't want my online account, I need help removing it",ACCOUNT,delete_account
BPLDW,ask an agent how I could talk to fucking Client Service,CONTACT,contact_customer_service
BL,I want to receive a refund,REFUNDS,get_refund
BI,where do I subscribe to the newsletter?,NEWSLETTER,newsletter_subscription
BILC,"I have no shipping address, what should I do to set it up?",SHIPPING,set_up_shipping_address
BILQC,"i want an account, can u open one?",ACCOUNT,create_account
BIPLQC,"I have a problem when trying to pay for my online order, could I report it?",PAYMENT,payment_issue
BIL,can you call Customer Support?,CONTACT,contact_customer_service
BLC,"I can't remember my password, retrieve it",ACCOUNT,recover_password
BILQC,"i want information, how can i contact client service?",CONTACT,contact_customer_service
