flags,utterance,category,intent
BI,can you check the options for delivery?,DELIVERY,delivery_options
BILC,"I got an error when I tried to make a payment, but I was charged anyway, what do I have to do?",PAYMENT,payment_issue
BLQC,"I got an error message when I tried to make a payment, but I was charged anyway",PAYMENT,payment_issue
BL,I want to see the email address of Client Service,CONTACT,contact_customer_service
BILC,"I can't remember my password, what do I have to do to retrieve it?",ACCOUNT,recover_password
BLZ,how to request an reimbursement,REFUNDS,get_refund
BIPLQC,"i forgot my password, can u retrieve it, please?",ACCOUNT,recover_password
BILQDW,can u ask an agent to inform of a fucking problem making a payment?,PAYMENT,payment_issue
BIPSLQD,"could u ask an agent for information about downloading an invoice, please?",INVOICES,get_invoice
BILQC,"i dont understand you, what can i do to talk to a person?",CONTACT,contact_human_agent
BIMLQ,can I request some bills?,INVOICES,get_invoice
BILC,"my account was hacked, can i get it back?",ACCOUNT,recover_password
BIC,"I'm not happy with the service, what can I do to file a complaint?",FEEDBACK,complaint
BLQD,ask an agent to track my purchase,ORDER,track_order
BLQC,"im not happy with the service, lodge a consumer complaint",FEEDBACK,complaint
BQ,I want to know where to change my order,ORDER,change_order
BPLQC,I ordered a product and I'd like to change my order,ORDER,change_order
BILC,"I got an error when I attempted to make a payment, but I was charged anyway, what can I do to notify it?",PAYMENT,payment_issue
BILC,"I haven't got an online account, what do I have to do to create one?",ACCOUNT,create_account
BL,I want to switch to another user account,ACCOUNT,switch_account
BIQC,"the event was cancelled, what do I have to do to get a refund?",REFUNDS,get_refund
BILQ,can you tell me if i can register several online accounts with the same email address?,ACCOUNT,create_account
BILC,"I'm not happy with the service, how can I lodge a complaint?",FEEDBACK,complaint
BISLC,"I didn't receive my bills, what can I do to check them?",INVOICES,check_invoices
B,I want to know where I can subscribe to the newsletter,NEWSLETTER,newsletter_subscription
BIPLQC,"I bought an item, how may I modify my purchase?",ORDER,change_order
BMSLQ,i wanna know something about obtaining some bills,INVOICES,get_invoice
BILC,"I have a problem when trying to pay, what do I have to do to report it?",PAYMENT,payment_issue
BILQC,"I have a problem paying, how can I inform of it?",PAYMENT,payment_issue
BILC,"I want to remove my user account, how can I do it?",ACCOUNT,delete_account
BML,see some invoices,INVOICES,get_invoice
BLCZ,I need an online account and I wanmt to open one,ACCOUNT,create_account
BILQC,"i havent got an account, how can i register?",ACCOUNT,create_account
BILCZ,"i get an error message when i attempt to pay for my order, what do i  have to do?",PAYMENT,payment_issue
BILC,"I want information, can you send an email to Customer Service?",CONTACT,contact_customer_service
BILC,"I've got no online account, what should I do to open one?",ACCOUNT,create_account
BILQCZ,"i want to file an consumer complaint for a service, can u help me?",FEEDBACK,complaint
BIL,can you tell me about my bills?,INVOICES,check_invoices
BPSQC,"id like information, i need help contacting customer service",CONTACT,contact_customer_service
BILC,"I want to inform of an issue making a payment, can you help me?",PAYMENT,payment_issue
BMS,I need help reporting payment issues,PAYMENT,payment_issue
BL,tell me where to get a bill,INVOICES,get_invoice
BMQ,I wanna know how I can know where my orders are,ORDER,track_order
B,help me edit my profile,ACCOUNT,edit_account
BISLC,"i lost my bills, what should i do to view them?",INVOICES,check_invoices
BI,how do I set up my shipping address?,SHIPPING,set_up_shipping_address
BPLQD,"please, ask an agent to recover my account password",ACCOUNT,recover_password
BSLC,"my online account's been hacked, and I need help recovering it",ACCOUNT,recover_password
BILC,"my user account was hacked, can I recover it?",ACCOUNT,recover_password
BLC,"I have a problem paying, help me inform of it",PAYMENT,payment_issue
BILC,"I want to modify my order, can you tell me how to do it?",ORDER,change_order
BIPLD,"please, could you ask an agent where to delete my user account?",ACCOUNT,delete_account
BLQC,"i got an error message when i attempted to make a payment, but my card was charged anyway and i wanna inform of it",PAYMENT,payment_issue
BLQC,the event was postponed and i wanna obtain a refund,REFUNDS,get_refund
BPLQW,id like to report a fucking problem paying,PAYMENT,payment_issue
BLC,"I have a problem when trying to pay for my online order, help me inform of it",PAYMENT,payment_issue
BLC,"I have a problem making a payment with card, notify it",PAYMENT,payment_issue
BILC,"I want to notify a payment problem, what can I do?",PAYMENT,payment_issue
BIQC,"my shipping address has changed, what do I have to do?",SHIPPING,change_shipping_address
BILQC,"I have a problem making a payment with card, what can I do?",PAYMENT,payment_issue
