flags,utterance,category,intent
BMSLCZ,"I didn't receive my bill  , help me check it",INVOICES,check_invoices
BILC,"I want to edit my shipping address, what do I have to do?",SHIPPING,change_shipping_address
BL,where to update my shipping address,SHIPPING,change_shipping_address
BILZ,can  you send an email to Customer Support?,CONTACT,contact_customer_service
BILQCZ,"i want information, what sould i do to call client service?",CONTACT,contact_customer_service
BILQC,"i want a reimbursement, what do i have to do to request one?",REFUNDS,get_refund
BILC,"I have a problem making a payment, how can I notify it?",PAYMENT,payment_issue
BIPLEC,"I would like a reimbursement, could I get one?",REFUNDS,get_refund
BLQC,the concert was cancelled and I want to request a refund,REFUNDS,get_refund
BML,help me request some invoices,INVOICES,get_invoice
BILQD,can u ask an agent what the mail of Customer Service is?,CONTACT,contact_customer_service
BILC,"I get an error when I try to make a payment for my online order, what can I do?",PAYMENT,payment_issue
BIL,how do I receive the newsletter?,NEWSLETTER,newsletter_subscription
BIQDW,can u ask an agent how to create a fucking account?,ACCOUNT,create_account
BLQC,"i dont like the service, help me make a complaint",FEEDBACK,complaint
BLQ,i want to see the free number of client service,CONTACT,contact_customer_service
BILQ,how can i update my profile?,ACCOUNT,edit_account
BILQC,"i ordered something, how do I change my purchase?",ORDER,change_order
BSLQ,I wanna know something about obtaining a bill,INVOICES,get_invoice
BML,tell me how to know where my packages are,ORDER,track_order
BIC,"I can't remember my password, how do I recover it?",ACCOUNT,recover_password
BPLW,"i'd like to obtain a fucking invoice, tell me where to do it, please",INVOICES,get_invoice
BIPQD,can u ask an agent if i could leave a review for a service?,FEEDBACK,review
BLQ,i get an error message when i attempt to make a payment for my order,PAYMENT,payment_issue
BILQC,"i wanna track my delivery, can you tell me where I can do it?",ORDER,track_order
BILZ,can you give me informationabout the email address of the Customer Service?,CONTACT,contact_customer_service
BILQC,"I want an online account, how do I create one?",ACCOUNT,create_account
BILQC,"i wanna track my purchase, what do i have to do?",ORDER,track_order
BIPLQDZ,"please, can u ask  an agent if i could cancel my online account?",ACCOUNT,delete_account
BLQC,"I wanna change my purchase, tell me how to do it",ORDER,change_order
BIPMLQD,"please, could you ask an agent how I could track my shipments?",ORDER,track_order
BLQ,"i want to obtain an invoice, tell me how I can do it",INVOICES,get_invoice
BILQ,where can i leave a comment?,FEEDBACK,review
BIL,how can I open an account?,ACCOUNT,create_account
BI,how long does the delivery take?,DELIVERY,delivery_period
BLQC,I made a mistake and i wanna modify my order,ORDER,change_order
BILQC,"I got an error message when I tried to pay, but I was charged anyway, what can I do to inform of it?",PAYMENT,payment_issue
B,tell me if I can change my order,ORDER,change_order
BL,tell me if I can register several profiles with a single email,ACCOUNT,create_account
