flags,utterance,category,intent
BIPLQDW,could u ask an agent to notify a fucking payment issue?,PAYMENT,payment_issue
BIPLQDZ,"please, can  u ask an agent how i could inform of a problem paying?",PAYMENT,payment_issue
BMSQ,i want to know something about getting some invoices,INVOICES,get_invoice
BILQ,can i talk to someone?,CONTACT,contact_human_agent
BILQCZ,"i dont understand you, can ik contact someone?",CONTACT,contact_human_agent
BIPMSLD,"do you mind asking an agent where to track my shipments, please?",ORDER,track_order
BILC,"I haven't got a user account, what can I do to create one?",ACCOUNT,create_account
BLQ,show me the email address of Client Service,CONTACT,contact_customer_service
BILQZ,where can I create an online accounmt?,ACCOUNT,create_account
BILQD,can u ask an agent what the mail of customer service is?,CONTACT,contact_customer_service
BIML,how do I obtain some invoices?,INVOICES,get_invoice
BILC,"I need an online account, can you help me?",ACCOUNT,create_account
BILQCZ,"I want to make a order, what should I do?",ORDER,place_order
BILC,"I can't understand you, how do I speak with a human agent?",CONTACT,contact_human_agent
BL,I want to know what the phone number to contact Customer Support is,CONTACT,contact_customer_service
BIL,can you tell me how I can track my shipment?,ORDER,track_order
BILZ,can you show me information about thed mail address of the Customer Service?,CONTACT,contact_customer_service
BML,I want to know how to track my packages,ORDER,track_order
BSLC,"i bought something, i need help changing my purchase",ORDER,change_order
BPLQC,"I have a problem paying with card, help me notify it, please",PAYMENT,payment_issue
BL,tell me if I can register several profiles with the same email address,ACCOUNT,create_account
BIPQ,"could u get an invoice, please?",INVOICES,get_invoice
BIMLQD,can u ask an agent if i can inform of issues making a payment?,PAYMENT,payment_issue
BILQC,"i cant remember my password, how can i retrieve it?",ACCOUNT,recover_password
BILQC,"I bought an item, can I modify my order?",ORDER,change_order
B,help me solve an issue with my payment,PAYMENT,payment_issue
BILC,"I want to solve a problem with my payment, can you help me?",PAYMENT,payment_issue
BIL,can i have more than one user account?,ACCOUNT,create_account
BILQD,can u ask an agent to solve a problem paying?,PAYMENT,payment_issue
BQ,I want to know if there is a free phone number to contact Customer Service,CONTACT,contact_customer_service
BSLC,"I lost my bills, I need help seeing them",INVOICES,check_invoices
BIL,can you tell me the email of Customer Support?,CONTACT,contact_customer_service
BILQC,"I get an error when I attempt to pay, what should I do?",PAYMENT,payment_issue
BILQC,"I have a question, how can I send an email to Customer Support?",CONTACT,contact_customer_service
BILC,"I don't know anything about your reimbursement policy, can you tell me about it?",REFUNDS,check_refund_policy
BILD,can you ask an agent where to request a refund?,REFUNDS,get_refund
BILCZ,"an eror message pops when I try to pay, what do I have to do?",PAYMENT,payment_issue
BLC,"the event was postponed, help me get a reimbursement",REFUNDS,get_refund
BIMLQD,can u ask an agent how i can notify problems paying?,PAYMENT,payment_issue
BLQ,I want to know what the mail address of Customer Service is,CONTACT,contact_customer_service
BIL,how can I report an issue paying?,PAYMENT,payment_issue
BIPMLQD,"can u ask an agent if i can notify issues making a payment, please?",PAYMENT,payment_issue
BILQC,"I have an issue paying for my order, can I notify it?",PAYMENT,payment_issue
BILQ,can I create several user accounts with a single email address?,ACCOUNT,create_account
