flags,utterance,category,intent
BL,help me obtain a bill,INVOICES,get_invoice
BILC,"I got an error when I attempted to pay, but I was charged anyway, how do I notify it?",PAYMENT,payment_issue
BMSLQ,I want to ask for information about getting some invoices,INVOICES,get_invoice
BPSLQ,"id like to get information about requesting a bill, please",INVOICES,get_invoice
BIPLQC,"i got an error message when i tried to pay, but my card was charged anyway, can u report it, please?",PAYMENT,payment_issue
BLQC,"im not happy with the service, file a consumer complaint",FEEDBACK,complaint
BSLQC,"you arent helping, i need help contacting a person",CONTACT,contact_human_agent
BIMLQZ,where do I inform of issues with my pazyment?,PAYMENT,payment_issue
BICZ,"I've got no account, what should I do to crezte one?",ACCOUNT,create_account
BILQCZ,"I changed my mind, what hould I do to close my online account?",ACCOUNT,delete_account
BILC,"I need information, what do I have to do to contact Client Service?",CONTACT,contact_customer_service
BIPLDW,"please, could you ask an agent where I can report a fucking issue paying?",PAYMENT,payment_issue
BLC,"I don't like the service, help me lodge a complaint",FEEDBACK,complaint
BSLQCZ,"someonme stole my account password, I need help resetting it",ACCOUNT,recover_password
BILQC,"i dont understand you, can u speak with a human?",CONTACT,contact_human_agent
BLQC,I want information and I want to speak with Client Service,CONTACT,contact_customer_service
BILC,"I don't want my profile, what do I have to do to remove it?",ACCOUNT,delete_account
BIPMLQWZ,"please, could you tell me if I can create more than one fucking online account with an singleemail?",ACCOUNT,create_account
BMSLC,I didn't receive my bill and I want to see it,INVOICES,check_invoices
BIQCZ,"iwant to use my other account, can u change them?",ACCOUNT,switch_account
BPLEWC,"I cannot understand you and I would like to speak with fucking someone, please",CONTACT,contact_human_agent
BL,where to notify a problem making a payment,PAYMENT,payment_issue
BIMLQ,"I want to see some invoices, can you tell me how I can do it?",INVOICES,get_invoice
BSLZ,i ned help contacting a human,CONTACT,contact_human_agent
BILQCZ,"my online accouint was hacked, what should I do?",ACCOUNT,recover_password
BILC,"I'm happy with the service, what do I have to do to make a review?",FEEDBACK,review
BILC,"I have a problem when trying to pay for my order, what should I do to notify it?",PAYMENT,payment_issue
BILC,"I want to lodge a consumer complaint for a service, can you help me?",FEEDBACK,complaint
BILQC,"the event was cancelled, what should I do to obtain a reimbursement?",REFUNDS,get_refund
BISLQC,"i didn't receive my invoices, can u show them?",INVOICES,check_invoices
BPLQDZ,"please, ask an agent how to inofrm of an issue making a payment",PAYMENT,payment_issue
BILC,"I don't have a user account, what can I do?",ACCOUNT,create_account
BMQ,i wanna track my orders,ORDER,track_order
BILQC,"im not happy with the service, how can i make a consumer complaint?",FEEDBACK,complaint
BIQC,"i wanna know the status of my refund, how do i track it?",REFUNDS,track_refund
BLQC,"I got an error message when I attempted to pay, but my card was charged anyway, help me report it",PAYMENT,payment_issue
BILC,"I've got no account, can I open one?",ACCOUNT,create_account
BLQ,I get an error when I attempt to make a payment,PAYMENT,payment_issue
BIMLC,"I want to track my shipments, can you tell me where to do it?",ORDER,track_order
BL,tell me if my shipment is out for delivery,ORDER,track_order
BILC,"I got an error when I attempted to pay, but my card was charged anyway, how can I inform of it?",PAYMENT,payment_issue
