flags,utterance,category,intent
BD,ask an agent where to report a payment issue,PAYMENT,payment_issue
BILC,"I ordered something, how can I modify my order?",ORDER,change_order
BILQC,"i want to submit a complaint, can u help me?",FEEDBACK,complaint
BILQC,"I ordered a product, how can I modify my order?",ORDER,change_order
BPSLQZ,"please, I'd like to get information about downlpading an invoice",INVOICES,get_invoice
BL,help me cancel my user account,ACCOUNT,delete_account
BLQC,"I need a reimbursement, help me get one",REFUNDS,get_refund
BIMSLQC,"i lost my invoice, how can i view it?",INVOICES,check_invoices
BPLCZ,"i changdd my mind , help me delete my profile, please",ACCOUNT,delete_account
BIPLQD,"please, could u ask an agent how I can see a bill?",INVOICES,get_invoice
BILC,"the event was postponed, what do I have to do to request a refund?",REFUNDS,get_refund
BL,where to view your money back policy,REFUNDS,check_refund_policy
BLQC,I bought something and I want to modify my order,ORDER,change_order
BLD,ask an agent how to open an online account,ACCOUNT,create_account
BSLQ,I wanna get information about receiving the newsletter,NEWSLETTER,newsletter_subscription
BQ,I want to know what the email address of Customer Service is,CONTACT,contact_customer_service
BLC,"I have no account, help me register",ACCOUNT,create_account
BIL,what's the mail address of the Client Service?,CONTACT,contact_customer_service
BSLQ,I want to get information about seeing a bill,INVOICES,get_invoice
BLC,"the game was postponed, obtain a reimbursement",REFUNDS,get_refund
BIL,can you check your payment options?,PAYMENT,check_payment_methods
BPLEC,I am happy with the service and I'd like to lodge a review,FEEDBACK,review
BPLECZ,"I do not jnderstand you and I would like to speak with someone , please",CONTACT,contact_human_agent
BIPLD,could you ask an agent where I could update my shipping address?,SHIPPING,change_shipping_address
BILC,"I have a question, can you call Customer Support?",CONTACT,contact_customer_service
BILQ,where can i request a refund?,REFUNDS,get_refund
BLC,I don't want my account and I want to cancel it,ACCOUNT,delete_account
BML,where to see the cancellation penalties,CANCELLATION_FEE,check_cancellation_fee
BL,I want to know where to check my shipment,ORDER,track_order
BILQ,can i create two profiles with a single email?,ACCOUNT,create_account
BIPLQC,"id like information, could i speak with customer service, please?",CONTACT,contact_customer_service
BILC,"I don't like the service, what should I do to lodge a complaint?",FEEDBACK,complaint
BPLQC,"i bought an item and i want to modify my order, please",ORDER,change_order
BSQ,I need help solving a payment issue,PAYMENT,payment_issue
BILQCZ,"I purchased a product, what do I have too do to change my purchase?",ORDER,change_order
BILC,"I got an error when I tried to make a payment, but my card was charged anyway, what should I do?",PAYMENT,payment_issue
BILQC,"I have a question, what do I have to do to speak with Customer Service?",CONTACT,contact_customer_service
BIML,can you tell me if I can check my shipments?,ORDER,track_order
BMLQ,i wanna know if i can own several profiles,ACCOUNT,create_account
BILQ,where do i view your payment methods?,PAYMENT,check_payment_methods
BLQ,an error pops when i try to make a payment for my order,PAYMENT,payment_issue
BMSL,i need help solving payment problems,PAYMENT,payment_issue
BILQZ,where can I  create a profile?,ACCOUNT,create_account
BPSLQ,"I need help notifying a problem with my payment, please",PAYMENT,payment_issue
BILC,"I have a problem when trying to make a payment with card, can you help me?",PAYMENT,payment_issue
BILCZ,"I want to retrieve my account pasword, how can I do it?",ACCOUNT,recover_password
BSQ,I need help tracking my order,ORDER,track_order
BILQC,"I have an issue when trying to pay with card, what do I have to do to inform of it?",PAYMENT,payment_issue
BILC,"you're not helping, how can I contact someone?",CONTACT,contact_human_agent
BI,"i want to get an invoice, can you tell me where to do it?",INVOICES,get_invoice
BLQCZ,I ordered a product nad i want to change my purchase,ORDER,change_order
BILC,"my user account's been hacked, what should i do?",ACCOUNT,recover_password
BIPLQDW,"please, could u ask an agent how i can notify a fucking payment issue?",PAYMENT,payment_issue
BILQCZ,"i have o accvount, can i open one?",ACCOUNT,create_account
BL,help me view the status of my reimbursement,REFUNDS,track_refund
BIL,how do I delete my profile?,ACCOUNT,delete_account
BIMSLC,"I didn't receive my bill, what do I have to do to see it?",INVOICES,check_invoices
BM,track my orders,ORDER,track_order
