flags,utterance,category,intent
BILQC,"i want to see your refund policy, what can i do?",REFUNDS,check_refund_policy
BLCZ,"I got an error when I tried ot make a payment, but I was charged anyway, inform of it",PAYMENT,payment_issue
BQ,I want to use my other account,ACCOUNT,switch_account
BPLEQW,"i would like to see a fucking bill, can you show me some information?",INVOICES,get_invoice
BIPLQW,"i wanna see a fucking invoice, could you tell me where I can do it?",INVOICES,get_invoice
BILQZ,whats the mail address ti contact customer support?,CONTACT,contact_customer_service
BILWC,"I can't remember my fucking password, can you retrieve it?",ACCOUNT,recover_password
BIML,how can I inform of problems with my payment?,PAYMENT,payment_issue
BILQC,"I bought a product, what should I do to modify my order?",ORDER,change_order
BPLEW,I would like to write a fucking review,FEEDBACK,review
BILQC,"I got an error message when I attempted to pay, but I was charged anyway, what do I have to do to notify it?",PAYMENT,payment_issue
BILQCZ,"i purchased  an item, how can i modify my order?",ORDER,change_order
BILC,"I got an error message when I tried to make a payment, but I was charged anyway, how do I inform of it?",PAYMENT,payment_issue
BQD,ask an agent how to file a complaint for a service,FEEDBACK,complaint
BL,help me see a bill,INVOICES,get_invoice
BIL,where do I obtain a reimbursement?,REFUNDS,get_refund
BIPLQC,"i made a mistake, could i change my purchase, please?",ORDER,change_order
BIMLQC,"I want to see my bill, what should I do?",INVOICES,check_invoices
BL,help me make a purchase,ORDER,place_order
BILQCZ,"I changed my mind, can I remolve my user account?",ACCOUNT,delete_account
BILC,"I have a problem making a payment, what should I do to report it?",PAYMENT,payment_issue
BL,where to modify my order,ORDER,change_order
BILQC,"an error pops when i try to make a payment, what can i do?",PAYMENT,payment_issue
