flags,utterance,category,intent
BIML,can I inform of issues paying?,PAYMENT,payment_issue
BILC,"I want to view the ticket delivery options, can you help me?",DELIVERY,delivery_options
BSL,I need help modifying my purchase,ORDER,change_order
BSLQ,i need help solving an issue paying,PAYMENT,payment_issue
BLZ,show me the mail of the Cliemt Service,CONTACT,contact_customer_service
BLQCZ,"I got a error when I attempted to pay, but I was charged anyway and I want to report it",PAYMENT,payment_issue
BLC,I don't understand you and I want to contact a person,CONTACT,contact_human_agent
BL,where to track my shipment,ORDER,track_order
BILC,"I changed my mind, what can I do to remove my online account?",ACCOUNT,delete_account
BICZ,"I have an issue when trying to pay for my oredr, how do I report it?",PAYMENT,payment_issue
BLQC,"i havent got a profile, help me create one",ACCOUNT,create_account
BSLCZ,"I have a question , I need help sending an email to Client Service",CONTACT,contact_customer_service
BILQWC,"i want to create a fucking profile, can u help me?",ACCOUNT,create_account
BPMLQDW,"ask an agent how i could report fucking problems with my payment, please",PAYMENT,payment_issue
BLQ,I want to know how I can modify my order,ORDER,change_order
BI,can you tell me what the email address of the Customer Service is?,CONTACT,contact_customer_service
BILCZ,"you arne't helping, what do I have to do to contact someone?",CONTACT,contact_human_agent
BLQC,youre not helping and i wanna speak with someone,CONTACT,contact_human_agent
BIMLQ,can you tell me if i can create more than one profile with a single email address?,ACCOUNT,create_account
