flags,utterance,category,intent
BILQC,"I want information, what can I do to send an email to Client Service?",CONTACT,contact_customer_service
BPLQD,"ask an agent how i can remove my online account, please",ACCOUNT,delete_account
BILC,"I have an issue when trying to make a payment, can you inform of it?",PAYMENT,payment_issue
BSLC,"I'm happy with the service, I need help submitting a review",FEEDBACK,review
BM,I want information about the cancellation fees,CANCELLATION_FEE,check_cancellation_fee
BMLQ,I want to know how I can request some invoices,INVOICES,get_invoice
BILCZ,"I can't unedrstand you, how do I contact someone?",CONTACT,contact_human_agent
BIQC,"I get an error when I try to pay with card, what can I do?",PAYMENT,payment_issue
BML,I want to notify payment issues,PAYMENT,payment_issue
BIPLW,where could i delete my fucking profile?,ACCOUNT,delete_account
BPSLECZ,"I do not like the service , I need help submitting a complaint, please",FEEDBACK,complaint
BILQ,"I wanna download a bill, can you tell me how to do it?",INVOICES,get_invoice
BI,can I get the tracking number for my order?,ORDER,track_order
BIMLQD,can u ask an agent if i can report issues making a payment?,PAYMENT,payment_issue
BLZ,how to talk to cutsomer service,CONTACT,contact_customer_service
BIPMQD,"please, could u ask an agent to give me information about my invoice?",INVOICES,check_invoices
BL,help me call Customer Service,CONTACT,contact_customer_service
