flags,utterance,category,intent
BLC,"i need a refund, request one",REFUNDS,get_refund
BILQC,"i need an online account, can u open one?",ACCOUNT,create_account
BILC,"I'm discontent with the service, what should I do to lodge a consumer complaint?",FEEDBACK,complaint
BLQD,ask an agent how to contact customer support,CONTACT,contact_customer_service
BLD,ask an agent where to inform of a problem making a payment,PAYMENT,payment_issue
BI,where can I check my invoices?,INVOICES,check_invoices
BILQ,where do I view the cancellation fee?,CANCELLATION_FEE,check_cancellation_fee
BMSL,I want to request information about getting some invoices,INVOICES,get_invoice
BIL,how can I contact someone?,CONTACT,contact_human_agent
BLC,"my account's been hacked, recover it",ACCOUNT,recover_password
BILC,"my user account was hacked, what can I do to get it back?",ACCOUNT,recover_password
BML,tell me if I can register more than one profile with the same email,ACCOUNT,create_account
BILC,"my online account was hacked, how can i get it back?",ACCOUNT,recover_password
BLC,"I don't have a user account, help me create one",ACCOUNT,create_account
BLQD,ask an agent if i can receive a reimbursement,REFUNDS,get_refund
BIPLC,"I'd like to make an order, what should I do?",ORDER,place_order
BLC,"i got an error message when i attempted to pay, but my card was charged anyway",PAYMENT,payment_issue
BIMQ,can I report payment issues?,PAYMENT,payment_issue
BILQDC,"I made a mistake, can u ask an agent to modify my order?",ORDER,change_order
BILCZ,"I want to notify an issue making a apyment, can you help me?",PAYMENT,payment_issue
BILQ,where can I inform of a payment problem?,PAYMENT,payment_issue
BIMLQZ,how do i inform of issues making an payment?,PAYMENT,payment_issue
BILZ,were can I view the status of my refund?,REFUNDS,track_refund
BQC,"I have no account, help me create one",ACCOUNT,create_account
