flags,utterance,category,intent
BLQ,I wanna modify my purchase before you send it,ORDER,change_order
BZ,I had az problem with the registration,ACCOUNT,registration_problems
BIMSLQC,"i can't find my bill, what can i do to see it?",INVOICES,check_invoices
BILQZ,can you tell me what the free phone number of Customer Suupport is?,CONTACT,contact_customer_service
BIL,how can I check my bills?,INVOICES,check_invoices
BIL,how can I check the status of my reimbursement?,REFUNDS,track_refund
BIQC,"I want to subscribe to the newsletter, can you tell me where I can do it?",NEWSLETTER,newsletter_subscription
BILC,"I don't have a user account, how do I open one?",ACCOUNT,create_account
BILC,"my profile was hacked, what do I have to do to recover it?",ACCOUNT,recover_password
BMLQC,"I want to check my shipments, tell me where I can do it",ORDER,track_order
BMSLQZ,I want to ask for information about requesting some bhills,INVOICES,get_invoice
BLC,"i want to track my shipment, tell me how I can do it",ORDER,track_order
BSLCZ,"I haven't got an online account,  I need help creating one",ACCOUNT,create_account
BLQ,an error message pops when I attempt to make a payment with card,PAYMENT,payment_issue
BLQD,ask an agent how to modify my profile,ACCOUNT,edit_account
BILQ,can I pay with Amex?,PAYMENT,check_payment_methods
BILC,"you aren't helping, can I contact someone?",CONTACT,contact_human_agent
BILQCZ,"I have a problem making a payment with card, what do I have to do to inform of it ?",PAYMENT,payment_issue
BC,"I'm interested in your refund policy, tell me about it",REFUNDS,check_refund_policy
BIL,can you find information about the mail of the Customer Service?,CONTACT,contact_customer_service
BIML,can you check my packages?,ORDER,track_order
BLC,"I got an error message when I attempted to make a payment, but my card was charged anyway, help me report it",PAYMENT,payment_issue
BIPLEWC,"I do not understand you, can I speak with a fucking person, please?",CONTACT,contact_human_agent
BLZ,I'm having reigstration issues,ACCOUNT,registration_problems
BIPD,"please, can you ask an agent where I could get a refund?",REFUNDS,get_refund
BIQC,"i have an issue when trying to pay for my order, what should i do to report it?",PAYMENT,payment_issue
BILQ,can I call Customer Service?,CONTACT,contact_customer_service
BZ,I can't rdmember my apssword,ACCOUNT,recover_password
BIMLZ,can you tell me if I can download some invoices ?,INVOICES,get_invoice
BLQ,show me the email to contact Client Service,CONTACT,contact_customer_service
BIQC,"i want to check the options for delivery, what should i do?",DELIVERY,delivery_options
BLQC,"I changed my mind, help me remove my user account",ACCOUNT,delete_account
BILQ,how can I report a problem paying?,PAYMENT,payment_issue
BILC,"I haven't got a profile, what should I do to create one?",ACCOUNT,create_account
BILC,"I've got no account, how can I register?",ACCOUNT,create_account
BPLEC,the game was cancelled and I would like to obtain a reimbursement,REFUNDS,get_refund
BILQ,can I see the status of my purchase?,ORDER,track_order
BILQC,"i wanna solve a problem paying, what do i have to do?",PAYMENT,payment_issue
BIMQ,can I get some invoices?,INVOICES,get_invoice
BIML,can i register more than one profile with a single email address?,ACCOUNT,create_account
BIMSLC,"I can't find my invoice, how can I view it?",INVOICES,check_invoices
