flags,utterance,category,intent
BL,I want to see your money back guarantee,REFUNDS,check_refund_policy
BIMLQC,"I want to check cancellation penalties, what can I do?",CANCELLATION_FEE,check_cancellation_fee
BPLC,"the event was postponed, request a reimbursement, please",REFUNDS,get_refund
BILQ,"I wanna download an invoice, can you tell me how to do it?",INVOICES,get_invoice
BL,where to view my bills,INVOICES,check_invoices
BPLEC,I don't understand you and I would like to talk to someone,CONTACT,contact_human_agent
BILC,"i have a problem making a payment, what should i do to report it?",PAYMENT,payment_issue
BL,I want to know if I can register several profiles with a single email,ACCOUNT,create_account
BILQC,"i wanna lodge a complaint for a service, what can i do?",FEEDBACK,complaint
BMSLQ,I need help checking my bill,INVOICES,check_invoices
BI,how do I report an issue with my payment?,PAYMENT,payment_issue
BPLEWC,my fucking user account's been hacked and I would like to recover it,ACCOUNT,recover_password
BILCZ,"I want to ese your payment options, what do I have to do?",PAYMENT,check_payment_methods
BILQCZ,"i need an onlien account, can u help me?",ACCOUNT,create_account
BPLQDZ,ask an agent were i could view the status of my purchase,ORDER,track_order
BIL,where do i notify an issue paying?,PAYMENT,payment_issue
BILQC,"i dont like the service, what should i do to submit a consumer complaint?",FEEDBACK,complaint
BIPQD,can u ask an agent where i could leave a review?,FEEDBACK,review
BIPLQ,"please, could u show me the mail address of customer service?",CONTACT,contact_customer_service
BILC,"I purchased something, how do I modify my purchase?",ORDER,change_order
BIPLQD,can u ask an agent where i could make a complaint for a service?,FEEDBACK,complaint
BISLQC,"I didn't receive my invoices, what should I do to see them?",INVOICES,check_invoices
BL,tell me what the phone number of Customer Support is,CONTACT,contact_customer_service
BILQCZ,"i wanna view your payment methods, what should i do ?",PAYMENT,check_payment_methods
BILC,"I'm discontent with the service, can you file a consumer complaint?",FEEDBACK,complaint
BM,help me check my invoice,INVOICES,check_invoices
BIPLQC,"i have an issue when trying to pay, could u inform of it, please?",PAYMENT,payment_issue
BL,help me leave a comment for a service,FEEDBACK,review
BLQZ,I want to kow what the no of Client Service is,CONTACT,contact_customer_service
BIZ,can you show me the delivery perod for my ticket?,DELIVERY,delivery_period
BLC,"i changed my mind, cancel my profile",ACCOUNT,delete_account
BILC,"I need a reimbursement, what can I do?",REFUNDS,get_refund
BILC,"I got an error message when I attempted to pay, but I was charged anyway, how can I inform of it?",PAYMENT,payment_issue
BILQC,"I ordered an item, what should I do to modify my purchase?",ORDER,change_order
BIPSLQD,do you mind asking an agent where I could see an invoice?,INVOICES,get_invoice
BILQC,"I want to inform of an issue paying, what can I do?",PAYMENT,payment_issue
BPLW,"help me notify a fucking payment problem, please",PAYMENT,payment_issue
BLQC,"i changed my mind, help me close my profile",ACCOUNT,delete_account
BLC,i changed my mind and i want to cancel my account,ACCOUNT,delete_account
BIMSLQC,"i lost my bill, what do i have to do to check it?",INVOICES,check_invoices
BPLDZ,"please, ask an agent where i can report a probglem paying",PAYMENT,payment_issue
BML,I found a problem while opening an account,ACCOUNT,registration_problems
BLC,I have an issue paying for my online order and I want to inform of it,PAYMENT,payment_issue
BLQZ,I want ot recover my account password,ACCOUNT,recover_password
BILQC,"I want to view the cancellation penalty, what do I have to do?",CANCELLATION_FEE,check_cancellation_fee
BILQC,"I ordered an item, can I modify my purchase?",ORDER,change_order
