flags,utterance,category,intent
BLC,"i want to receive the newsletter, tell me where to do it",NEWSLETTER,newsletter_subscription
BILQC,"the show was cancelled, what do I have to do to obtain a refund?",REFUNDS,get_refund
BIL,can you track my shipment?,ORDER,track_order
BILQ,how can I write an opinion?,FEEDBACK,review
BSLQCZ,"I have no shipping address , I need helpsetting one up",SHIPPING,set_up_shipping_address
BIZ,can you tell me whhere I can subscribe to the newsletter?,NEWSLETTER,newsletter_subscription
BL,I found problems when trying to sign up,ACCOUNT,registration_problems
BIL,"i want to download an invoice, can you tell me where I can do it?",INVOICES,get_invoice
BILZ,how can i solve an issue  paying?,PAYMENT,payment_issue
BLQC,"i havent got an online account, create one",ACCOUNT,create_account
BILC,"I have a problem when trying to make a payment, can you help me?",PAYMENT,payment_issue
BSL,I need help informing of an issue with my payment,PAYMENT,payment_issue
BIC,"I want to track my order, can you tell me where I can do it?",ORDER,track_order
BLQ,i get an error message when i attempt to pay for my online order,PAYMENT,payment_issue
BLQ,i wanna see the email address to contact customer support,CONTACT,contact_customer_service
BILC,"I want to request a refund, can you help me?",REFUNDS,get_refund
BPLQCZ,"im not haappy with the service, file a consumer complaint, please",FEEDBACK,complaint
BILQC,"I have no shipping address, what can I do to set it up?",SHIPPING,set_up_shipping_address
BILCZ,"I have an problem when trying to pay, what can I do to notify it?",PAYMENT,payment_issue
BILCZ,"i need infoprmation, can i speak with customer support?",CONTACT,contact_customer_service
BLDZ,assk an agent about their payment optiond,PAYMENT,check_payment_methods
BIQ,where can i check the options for delivery?,DELIVERY,delivery_options
BLQ,I want to see your payment methods,PAYMENT,check_payment_methods
BILC,"I want to view the status of my purchase, what can I do?",ORDER,track_order
BLQDCZ,"i made a mistake , ask an agent to modify my purchase",ORDER,change_order
BILC,"I can't understand you, what do I have to do to speak with a person?",CONTACT,contact_human_agent
BILC,"I have a problem when trying to pay for my online order, what do I have to do to notify it?",PAYMENT,payment_issue
BILQC,"I need information, what can I do to contact Client Service?",CONTACT,contact_customer_service
BILC,"I forgot my account password, can you reset it?",ACCOUNT,recover_password
BMLZ,tell me if Ican create more than one profile with a single email,ACCOUNT,create_account
BPLQDWZ,"please , ask an agent to show me information about their fucking money back policy",REFUNDS,check_refund_policy
BILZ,can i notify a payment problem ?,PAYMENT,payment_issue
BLQC,"I have an issue paying for my order, notify it",PAYMENT,payment_issue
BILQC,"I have a problem paying, what can I do to notify it?",PAYMENT,payment_issue
BPMLQD,"ask an agent how I can notify issues making a payment, please",PAYMENT,payment_issue
BPLQDW,"please, ask an agent if I can inform of a fucking problem paying",PAYMENT,payment_issue
BILC,"the concert was cancelled, can I get a refund?",REFUNDS,get_refund
BL,help me remove my online account,ACCOUNT,delete_account
BLQ,i wanna know what the free number to contact customer service is,CONTACT,contact_customer_service
BLZ,ohw to see the options for ticket edlivery,DELIVERY,delivery_options
BIL,how can i check the options for ticket delivery?,DELIVERY,delivery_options
BILC,"I want to view your payment methods, what can I do?",PAYMENT,check_payment_methods
BLQC,i dont like the service and i wanna submit a consumer complaint,FEEDBACK,complaint
BIL,can you check my delivery?,ORDER,track_order
BISLQC,"i didn't receive my invoices, how can i view them?",INVOICES,check_invoices
BC,"I don't want my account, delete it",ACCOUNT,delete_account
BPLQW,"please, show me the fucking email address to contact customer support",CONTACT,contact_customer_service
BILC,"i have no online account, what can i do to open one?",ACCOUNT,create_account
BPLEC,"I'd like information and I would like to speak with Client Service, please",CONTACT,contact_customer_service
BPLEC,"I do not understand you and I'd like to contact a human, please",CONTACT,contact_human_agent
BIPMLDW,"please, could you ask an agent how to view the fucking cancellation penalties?",CANCELLATION_FEE,check_cancellation_fee
BIL,can you find information about the mail of the Client Service?,CONTACT,contact_customer_service
BIMLQ,can I notify payment issues?,PAYMENT,payment_issue
BIPMLZ,"can you tell me if I could reigster more than one user account with the same email address, please?",ACCOUNT,create_account
BILCZ,"i changed my mind, how do i close my profie?",ACCOUNT,delete_account
BL,I've got no online account,ACCOUNT,create_account
BPLC,"I have no shipping address and I'd like to set one up, please",SHIPPING,set_up_shipping_address
BLQCZ,"I want to check my package, tell me hopw to do it",ORDER,track_order
