flags,utterance,category,intent
BILC,"I changed my mind, can you delete my online account?",ACCOUNT,delete_account
BL,I want to know if there's a newsletter to stay informed,NEWSLETTER,newsletter_subscription
BILCZ,"I got an error message when I attempted to make a payment, but I wascharged anyway, how can I report it?",PAYMENT,payment_issue
BIPLQC,"id like to view your money back guarantee, can u help me?",REFUNDS,check_refund_policy
BL,call Client Service,CONTACT,contact_customer_service
BILQC,"the event was cancelled, what can I do to obtain a reimbursement?",REFUNDS,get_refund
BILQC,"I want a reimbursement, what can I do to request one?",REFUNDS,get_refund
BILCZ,"I have an issue when trying to pay for myu online order, how do I notify it?",PAYMENT,payment_issue
BSLQC,"I lost my bills, view them",INVOICES,check_invoices
BILQC,"I got an error message when I attempted to pay, but my card was charged anyway, what can I do to notify it?",PAYMENT,payment_issue
BPLWCZ,I want a fuckimg user account and I'd like to open one,ACCOUNT,create_account
BILC,"I have an issue paying with card, what do I have to do to inform of it?",PAYMENT,payment_issue
BILQD,can u ask an agent where i can create a profile?,ACCOUNT,create_account
BILQC,"the game was cancelled, what should I do to obtain a reimbursement?",REFUNDS,get_refund
BIPQD,"could u ask an agent how i can contact customer service, please?",CONTACT,contact_customer_service
BILQ,where can I check the ticket delivery options?,DELIVERY,delivery_options
BMLQ,i wanna know how to track my shipments,ORDER,track_order
BILC,"I want to inform of a payment problem, what should I do?",PAYMENT,payment_issue
BILQC,"I want information, what should I do to contact Customer Support?",CONTACT,contact_customer_service
BILQC,"I purchased an item, how do i change my purchase?",ORDER,change_order
BMLD,ask an agent where to see the cancellation fees,CANCELLATION_FEE,check_cancellation_fee
BILQCZ,"I want to view your refund policy , what do I have to do?",REFUNDS,check_refund_policy
BLQCZ,"I have a problem paying for my order,  help me report it",PAYMENT,payment_issue
BIQDZ,can u ask an agent for informationabout the status of my refund?,REFUNDS,track_refund
BILQWCZ,"the fucking  show was postponed, can I obtain a refund?",REFUNDS,get_refund
BLEQC,u are not helping and i want to contact a person,CONTACT,contact_human_agent
BLC,"I'm not happy with the service, submit a complaint",FEEDBACK,complaint
BILC,"an error message pops when I try to make a payment for my order, can you help me?",PAYMENT,payment_issue
BILQD,can u ask an agent to notify an issue making a payment?,PAYMENT,payment_issue
BILQ,how do I speak with Client Service?,CONTACT,contact_customer_service
BL,how to view the cancellation fee,CANCELLATION_FEE,check_cancellation_fee
BPLQD,"please, ask an agent how to make a complaint",FEEDBACK,complaint
BILQ,can I close my online account?,ACCOUNT,delete_account
BILQDZ,can u ask an agent how to view the status of my purchase ?,ORDER,track_order
BPL,"I want to get a bill, tell me where I can do it, please",INVOICES,get_invoice
BSLQZ,I need help canceling my olne account,ACCOUNT,delete_account
BLC,"I'm happy with the service, help me file an opinion",FEEDBACK,review
BIL,where do i view my bills?,INVOICES,check_invoices
BIL,what can I obtain a refund for?,REFUNDS,get_refund
