flags,utterance,category,intent
BIPLD,"please, could you ask an agent how to cancel my online account?",ACCOUNT,delete_account
BIM,how can I get some invoices?,INVOICES,get_invoice
BILC,"I bought an item, how can I modify my order?",ORDER,change_order
BILQC,"i wanna check my delivery, can you tell me where I can do it?",ORDER,track_order
BQ,I want to know what payment methods you accept,PAYMENT,check_payment_methods
BIMLQ,"i wanna request some invoices, can you tell me how to do it?",INVOICES,get_invoice
BIQ,can i cancel an order?,ORDER,cancel_order
BIL,where do I download an invoice?,INVOICES,get_invoice
BLC,"I don't have a shipping address, help me set one up",SHIPPING,set_up_shipping_address
BSLCZ,"I don't want my user account, I need help cancelikng it",ACCOUNT,delete_account
BIPSQD,do you mind asking an agent where I could get an invoice?,INVOICES,get_invoice
BPLDW,"ask an agent where i could check my fucking bills, please",INVOICES,check_invoices
BILQ,"I want to request a bill, can you tell me where I can do it?",INVOICES,get_invoice
BILQC,"I have an issue paying with card, what can I do to notify it?",PAYMENT,payment_issue
BL,how to contact client service,CONTACT,contact_customer_service
BILC,"I have no online account, what do I have to do?",ACCOUNT,create_account
BIQC,"someone stole my password, what do I have to do?",ACCOUNT,recover_password
BILQC,"i cant remember my account password, what should i do to recover it?",ACCOUNT,recover_password
BIC,"I don't like the service, how can I file a complaint?",FEEDBACK,complaint
BL,I want to know what the free number of Client Service is,CONTACT,contact_customer_service
BILQC,"the show was cancelled, how do i request a reimbursement?",REFUNDS,get_refund
BILC,"I can't understand you, can I speak with a person?",CONTACT,contact_human_agent
BIC,"I want a refund, how can I get one?",REFUNDS,get_refund
BIL,can you show me your payment options?,PAYMENT,check_payment_methods
BPMLQ,"I want to know if i could obtain some bills, please",INVOICES,get_invoice
BILQCZ,"I have a problem making an payment with card, what do I have to do to report it?",PAYMENT,payment_issue
BIQC,"i wanna cancel an order, what should i do?",ORDER,cancel_order
BD,ask an agent how to create an account,ACCOUNT,create_account
BILQD,can u ask an agent where to cancel my user account?,ACCOUNT,delete_account
BPLQWC,"the game was postponed and i wanna get a fucking reimbursement, please",REFUNDS,get_refund
BZ,I want to report an issue with mypayment,PAYMENT,payment_issue
BL,tell me what the free number to contact Client Service is,CONTACT,contact_customer_service
BIC,"i have a question, can i contact customer service?",CONTACT,contact_customer_service
BIQC,"i wanna check your refund policy, what should i do?",REFUNDS,check_refund_policy
BILQ,how do I cancel my account?,ACCOUNT,delete_account
