flags,utterance,category,intent
BILQ,can i register two online accounts with a single email address?,ACCOUNT,create_account
BLQ,I want to know if there's a newsletter to stay up-to-date,NEWSLETTER,newsletter_subscription
BL,help me write a review,FEEDBACK,review
BIQC,"i got an error when i tried to pay, but my card was charged anyway, what should i do to report it?",PAYMENT,payment_issue
BILC,"I want to submit an opinion for a service, can you help me?",FEEDBACK,review
BILQC,"I want information, can I contact Customer Support?",CONTACT,contact_customer_service
BPLQDW,"ask an agent what their fucking reimbursement policy is, please",REFUNDS,check_refund_policy
BILQC,"I have a question, can I call Customer Service?",CONTACT,contact_customer_service
BL,how to track my purchase,ORDER,track_order
BMLQ,I want to know if I can create more than one account with a single email,ACCOUNT,create_account
BILQC,"I have an issue when trying to pay, how do I inform of it?",PAYMENT,payment_issue
BIPL,"please, can you show me information about the mail of the Customer Service?",CONTACT,contact_customer_service
BILQ,"i want to get a bill, can you tell me where I can do it?",INVOICES,get_invoice
BLC,"I have a question, help me call Customer Service",CONTACT,contact_customer_service
BILC,"I need an account, can you open one?",ACCOUNT,create_account
BSL,I need help modifying my order,ORDER,change_order
BILC,"I purchased an item, what can i do to modify my purchase?",ORDER,change_order
BILC,"I'm discontent with the service, can you make a complaint?",FEEDBACK,complaint
BILQD,can u ask an agent to contact client service?,CONTACT,contact_customer_service
BILC,"my online account was hacked, can you recover it?",ACCOUNT,recover_password
BZ,chdck my invoices,INVOICES,check_invoices
BLQ,"I want to request an invoice, can you give me some information?",INVOICES,get_invoice
BI,how can I check my invoices?,INVOICES,check_invoices
BLW,where to track my fucking reimbursement,REFUNDS,track_refund
BIPLDW,"could you ask an agent to find information about their fucking reimbursement policy, please?",REFUNDS,check_refund_policy
BPQD,ask an agent how i could cancel an order,ORDER,cancel_order
BLD,ask an agent how i can send an email to client service,CONTACT,contact_customer_service
BLQD,ask an agent to give me information about the delivery options,DELIVERY,delivery_options
BIPLQWC,"i havent got a fucking user account, can u create one, please?",ACCOUNT,create_account
BIMSLQC,"I didn't receive my invoice, what should I do to see it?",INVOICES,check_invoices
BIMSLC,"I can't find my invoice, what can I do to see it?",INVOICES,check_invoices
BIL,how can I lodge a consumer complaint for a service?,FEEDBACK,complaint
BILQC,"i wanna cancel my online account, how can i do it?",ACCOUNT,delete_account
BSLQZ,I need help deleting my ser account,ACCOUNT,delete_account
BIL,can you tell me what the email of the Client Service is?,CONTACT,contact_customer_service
BILQ,can I check the cancellation penalty?,CANCELLATION_FEE,check_cancellation_fee
BLCZ,"the concert was acncelled, get a refund",REFUNDS,get_refund
BL,help me talk to Client Service,CONTACT,contact_customer_service
BLD,ask an agent if i can remove my profile,ACCOUNT,delete_account
BML,how to report problems paying,PAYMENT,payment_issue
