flags,utterance,category,intent
BSLQ,I need help tracking my reimbursement,REFUNDS,track_refund
BML,help me report problems paying,PAYMENT,payment_issue
BIML,how can i report issues paying?,PAYMENT,payment_issue
B,information about the email address of the Customer Service,CONTACT,contact_customer_service
BLZ,I want toocontact someone,CONTACT,contact_human_agent
BIPLQC,"i cant remember my account password, could i retrieve it?",ACCOUNT,recover_password
BMLQ,"I want to obtain some invoices, tell me how to do it",INVOICES,get_invoice
BILQC,"i want to see the status of my reimbursement, what can i do?",REFUNDS,track_refund
BILQCZ,"I need information , how can I talk to Customer Service?",CONTACT,contact_customer_service
BILC,"the game was postponed, can I get a refund?",REFUNDS,get_refund
BILQ,can I own more than one online account?,ACCOUNT,create_account
BILC,"i have an issue paying with card, how can i inform of it?",PAYMENT,payment_issue
BILC,"I want to use my other online account, how do I switch them?",ACCOUNT,switch_account
BILQC,"i wanna notify an issue making a payment, what can i do?",PAYMENT,payment_issue
BILZ,where do I inform of an issud making a payment?,PAYMENT,payment_issue
BLC,"I got an error when I tried to pay, but I was charged anyway, I need help notifying it",PAYMENT,payment_issue
BIMLQ,can I register more than one online account with a single email?,ACCOUNT,create_account
BILQC,"i lost my account password, can u recover it?",ACCOUNT,recover_password
BLQC,"I got an error when I attempted to pay, but I was charged anyway, inform of it",PAYMENT,payment_issue
BLZ,how to view your payment option,PAYMENT,check_payment_methods
BLQ,i wanna know what the free phone number to contact Customer Service is,CONTACT,contact_customer_service
BIML,can you see some invoices?,INVOICES,get_invoice
BILQC,"the show was cancelled, how can I request a reimbursement?",REFUNDS,get_refund
BIPLDW,"could you ask an agent where I could remove my fucking account, please?",ACCOUNT,delete_account
BIMLC,"I want to see my bill, what do I have to do?",INVOICES,check_invoices
BL,I want to see the options for ticket delivery,DELIVERY,delivery_options
BI,where do I change my order?,ORDER,change_order
BIC,"I haven't got an account, can I create one?",ACCOUNT,create_account
BILC,"I got an error when I attempted to make a payment, but my card was charged anyway, how do I report it?",PAYMENT,payment_issue
BILQD,can u ask an agent if I can receive the newsletter?,NEWSLETTER,newsletter_subscription
BML,I have an issue registering,ACCOUNT,registration_problems
BIPL,"could you call Client Service, please?",CONTACT,contact_customer_service
BILQC,"I got an error when I tried to make a payment, but I was charged anyway, can I notify it?",PAYMENT,payment_issue
BMQ,I want to know how I can track my orders,ORDER,track_order
BIPLQC,"i want to view your money back policy, can u help me, please?",REFUNDS,check_refund_policy
BSLQC,i can't find my bills and i want to view them,INVOICES,check_invoices
BIPLC,"I purchased something, could i change my purchase, please?",ORDER,change_order
BL,I want to see the email to contact Client Service,CONTACT,contact_customer_service
BILQC,"I want to view your money back policy, what do I have to do?",REFUNDS,check_refund_policy
BLC,"the game was cancelled, help me request a reimbursement",REFUNDS,get_refund
BLQC,i changed my mind and i want to delete my profile,ACCOUNT,delete_account
BILQC,"I have a problem when trying to pay with card, what do I have to do to inform of it?",PAYMENT,payment_issue
