flags,utterance,category,intent
BISLQC,"I lost my bills, how do I view them?",INVOICES,check_invoices
BILQ,can i close my user account?,ACCOUNT,delete_account
BLQCZ,youre not helpnig and i wanna contact someone,CONTACT,contact_human_agent
BL,I want to change my purchase,ORDER,change_order
BLQC,the game was postponed and I want to get a reimbursement,REFUNDS,get_refund
BLQ,"i wanna see an invoice, tell me where I can do it",INVOICES,get_invoice
BIMLD,can you ask an agent how I can obtain some invoices?,INVOICES,get_invoice
BLC,"i have an issue paying, i need help informing of it",PAYMENT,payment_issue
BIPLQDZ,"please, can u ask an agent what the email to contact Client Sefvice is?",CONTACT,contact_customer_service
BIPLD,could you ask an agent if I can update the information on my profile?,ACCOUNT,edit_account
BIPMSLWC,"i can't find my fucking bill, how could i check it?",INVOICES,check_invoices
BILEQC,"i dont have a user account, can u register?",ACCOUNT,create_account
BIQC,"i have an issue when trying to pay, what can i do to report it?",PAYMENT,payment_issue
BL,I found issues when trying to create a profile,ACCOUNT,registration_problems
BLQC,i have a question and i wanna send an email to customer support,CONTACT,contact_customer_service
BSLQC,"I didn't receive my bills, I need help seeing them",INVOICES,check_invoices
BLEQC,"i dont have a user account, help me register",ACCOUNT,create_account
BILC,"I want to solve a problem paying, what can I do?",PAYMENT,payment_issue
BILC,"you're not helping, what do I have to do to contact someone?",CONTACT,contact_human_agent
BIML,can I see some bills?,INVOICES,get_invoice
BILCZ,"I want a profille, how can I create one?",ACCOUNT,create_account
BSL,tell me about getting a bill,INVOICES,get_invoice
