flags,utterance,category,intent
BPMLQ,"please, I want to know if i can get some bills",INVOICES,get_invoice
BLQC,"I made a mistake, change my purchase",ORDER,change_order
BL,I want to know if I can create several profiles with a single email address,ACCOUNT,create_account
BML,help me inform of problems with my payment,PAYMENT,payment_issue
BL,show me the free number to contact Client Service,CONTACT,contact_customer_service
BILQ,how do I notify a payment problem?,PAYMENT,payment_issue
BLQ,I want to file a consumer complaint for a service,FEEDBACK,complaint
BLQ,I want to see the number to contact Customer Support,CONTACT,contact_customer_service
BSLQ,I want to request information about changing my order,ORDER,change_order
BQZ,iminterested in your refund policy,REFUNDS,check_refund_policy
BIPLQW,"could u show me the fucking mail address of the Customer Support, please?",CONTACT,contact_customer_service
BLC,"I have an issue paying for my order, help me inform of it",PAYMENT,payment_issue
BLC,I'm not happy with the service and I want to file a consumer complaint,FEEDBACK,complaint
BMSC,I can't find my invoice and I want to check it,INVOICES,check_invoices
BILQZ,can I chhange to another user account?,ACCOUNT,switch_account
BILQC,"I want to report a problem making a payment, what can I do?",PAYMENT,payment_issue
BLQCZ,i havent got a online account and i wanna create one,ACCOUNT,create_account
BILQZ,where do i inform of a problem paying ?,PAYMENT,payment_issue
BILQC,"I need information, what should I do to call Client Service?",CONTACT,contact_customer_service
BIPLQDZ,"please, could u ask an agent how i couldspeak with client service?",CONTACT,contact_customer_service
BIPLQ,could I have more than one account?,ACCOUNT,create_account
BIL,can you send me a bill?,INVOICES,get_invoice
BILQC,"the show was cancelled, what should I do to request a reimbursement?",REFUNDS,get_refund
BIC,"I have an issue paying, what should I do to report it?",PAYMENT,payment_issue
BMLQ,i wanna know how I can download some invoices,INVOICES,get_invoice
BLQC,I have an issue paying and I want to inform of it,PAYMENT,payment_issue
BILC,"I have an issue when trying to make a payment with card, what do I have to do to notify it?",PAYMENT,payment_issue
BILC,"the event was postponed, what can I do to get a reimbursement?",REFUNDS,get_refund
BLCZ,"I don't like the service , help me submit a complaint",FEEDBACK,complaint
BL,tell me if I can register several user accounts with the same email address,ACCOUNT,create_account
BILQ,can i speak with a human?,CONTACT,contact_human_agent
BIQC,"i want to check the cancellation fee, can u help me?",CANCELLATION_FEE,check_cancellation_fee
BPLDZ,"please, ask an gaent how I can see their moneyback guarantee",REFUNDS,check_refund_policy
BILQC,"an error message pops when I try to make a payment with card, what should I do?",PAYMENT,payment_issue
BMSLQ,I need help downloading some invoices,INVOICES,get_invoice
BILQC,"i want information, how do i send an email to client service?",CONTACT,contact_customer_service
B,how does the refund process work?,REFUNDS,check_refund_policy
BILC,"someone stole my password, how do I reset it?",ACCOUNT,recover_password
BLQ,help me call Client Service,CONTACT,contact_customer_service
BMLQD,ask an agent if i can download some invoices,INVOICES,get_invoice
BILQC,"an error pops when i attempt to pay for my online order, can u help me?",PAYMENT,payment_issue
BML,tell me where I can check my deliveries,ORDER,track_order
