flags,utterance,category,intent
BIC,"you aren't helping, what do I have to do to contact a human agent?",CONTACT,contact_human_agent
B,check the delivery options,DELIVERY,delivery_options
BL,see a bill,INVOICES,get_invoice
BLC,"I don't know anything about your money back guarantee, tell me about it",REFUNDS,check_refund_policy
BILZ,can you tell me if  I can register two user accounts with a single email?,ACCOUNT,create_account
BILQ,can I notify an issue making a payment?,PAYMENT,payment_issue
BPLQ,id like to see the mail address of the Customer Support,CONTACT,contact_customer_service
BML,check the cancellation penalties,CANCELLATION_FEE,check_cancellation_fee
BIL,can you tell me if i can create two user accounts with the same email address?,ACCOUNT,create_account
BQD,ask an agent if theres a newsletter I can subscribe to,NEWSLETTER,newsletter_subscription
BIL,can you show me the number of Customer Support?,CONTACT,contact_customer_service
BLQC,i ordered something and i wanna modify my purchase,ORDER,change_order
BSLCZ,"my user account was hacked , andI need help recovering it",ACCOUNT,recover_password
BIL,can you tell me what the free number of Customer Support is?,CONTACT,contact_customer_service
BILQD,can u ask an agent to show me information about my bills?,INVOICES,check_invoices
BMLQZ,i wanna know if i can create more than one account with a single email  address,ACCOUNT,create_account
BIPLQCZ,"i got an error when i attempted to pay, but i ws charged anyway, could u notify it?",PAYMENT,payment_issue
BIMQC,"i want to check my invoice, can u help me?",INVOICES,check_invoices
BQ,i wanna check the delivery options,DELIVERY,delivery_options
BILQC,"i want information, how do i talk to customer support?",CONTACT,contact_customer_service
BSLC,"I can't find my invoices, I need help seeing them",INVOICES,check_invoices
BLQC,"I changed my mind, remove my online account",ACCOUNT,delete_account
B,I want to know how to change my order,ORDER,change_order
BLQ,i wanna cancel my account,ACCOUNT,delete_account
BIPMLW,"could you show me information about my fucking bill, please?",INVOICES,check_invoices
BIC,"I don't want my account, what do I have to do to delete it?",ACCOUNT,delete_account
BSLQ,i need help making changes to the information on my profile,ACCOUNT,edit_account
BMLQDZ,ask an agent how i can report  payment problems,PAYMENT,payment_issue
BILQC,"the game was postponed, what should I do to get a refund?",REFUNDS,get_refund
BILC,"I want to report an issue paying, what should I do?",PAYMENT,payment_issue
BILC,"you aren't helping, what can I do to speak with a human?",CONTACT,contact_human_agent
BIPLQZ,could u show me the no of client service?,CONTACT,contact_customer_service
BIC,"I get an error when I try to pay with card, what should I do?",PAYMENT,payment_issue
BIPLQCZ,"i got an error message when i tried to make a payment, but my card was charged anyway , how could i report it?",PAYMENT,payment_issue
BMSLC,"I didn't receive my bill, check it",INVOICES,check_invoices
BI,where do I get an invoice?,INVOICES,get_invoice
BL,an error message pops when i attempt to pay for my order,PAYMENT,payment_issue
BPMLQDW,"ask an agent if i can inform of fucking problems with my payment, please",PAYMENT,payment_issue
BL,I want to see your refund policy,REFUNDS,check_refund_policy
