flags,utterance,category,intent
BILQC,"the show was cancelled, how do I obtain a reimbursement?",REFUNDS,get_refund
BIQ,can I check the cancellation fee?,CANCELLATION_FEE,check_cancellation_fee
BILZ,where do I deelte my online account?,ACCOUNT,delete_account
BIMLQC,"I wanna track my packages, can you tell me where to do it?",ORDER,track_order
BIC,"I forgot my password, how do I recover it?",ACCOUNT,recover_password
BILQD,can u ask an agent what the mail to contact Customer Service is?,CONTACT,contact_customer_service
BIPLDW,"could you ask an agent how I can make a fucking complaint, please?",FEEDBACK,complaint
BIQ,whats the phone number to contact Customer Service?,CONTACT,contact_customer_service
BPLQDWZ,"please , ask an agent how to inform of a fucking problem payinh",PAYMENT,payment_issue
BILQCZ,"I have a rpoblem paying for my online order, how do I report it?",PAYMENT,payment_issue
BLQD,ask an agent how to see their money back guarantee,REFUNDS,check_refund_policy
BSLC,"I don't understand you, I need help contacting someone",CONTACT,contact_human_agent
BILZ,how do i view the status of my ourchase?,ORDER,track_order
BSLC,"you aren't helping, I need help speaking with a human",CONTACT,contact_human_agent
BL,tell me if there is a free phone number to contact Client Service,CONTACT,contact_customer_service
BILQC,"I changed my mind, what do I have to do to remove my account?",ACCOUNT,delete_account
BILQ,how can I lodge a consumer complaint?,FEEDBACK,complaint
BLQ,I want to solve a problem paying,PAYMENT,payment_issue
BIC,"I can't pay, what can I do?",PAYMENT,payment_issue
BIMZ,whree can I track my orders?,ORDER,track_order
BILQC,"i wanna obtain a reimbursement, what should i do?",REFUNDS,get_refund
BIMLQD,can u ask an agent if i can view the cancellation penalties?,CANCELLATION_FEE,check_cancellation_fee
BIQD,can u ask an agent to leave a review?,FEEDBACK,review
BSLQ,I need help sending an email to Client Service,CONTACT,contact_customer_service
BILQC,"the event was cancelled, how can i request a refund?",REFUNDS,get_refund
BILC,"I can't remember my account password, what should I do to reset it?",ACCOUNT,recover_password
BIQ,where do I change my shipping address?,SHIPPING,change_shipping_address
BSLC,"I didn't receive my invoices, view them",INVOICES,check_invoices
BIPMLQC,"id like to see cancellation penalties, what should i do?",CANCELLATION_FEE,check_cancellation_fee
BSL,I want to request information about requesting an invoice,INVOICES,get_invoice
BILQC,"i wanna reset my account password, what can i do?",ACCOUNT,recover_password
BPLQ,"please, i want to know where to request a bill",INVOICES,get_invoice
BILQ,can you tell me if I can register several accounts with a single email address?,ACCOUNT,create_account
BLC,I don't understand you and I want to speak with a person,CONTACT,contact_human_agent
BID,can you ask an agent to track my order?,ORDER,track_order
BILQC,"i want information, can u speak with client service?",CONTACT,contact_customer_service
BPSL,"i need help lodging a complaint, please",FEEDBACK,complaint
BL,I want to notify an issue with my payment,PAYMENT,payment_issue
BIMSLC,"I didn't receive my bill, can you check it?",INVOICES,check_invoices
BILC,"my profile's been hacked, can i recover it?",ACCOUNT,recover_password
BILQC,"I ordered a product, can I change my order?",ORDER,change_order
BILQC,"the show was cancelled, how do i obtain a reimbursement?",REFUNDS,get_refund
BLZ,were to write a comment for a service,FEEDBACK,review
BIQC,"I want to cancel an order, what can I do?",ORDER,cancel_order
BIPLD,"please, can you ask an agent where I could inform of a problem making a payment?",PAYMENT,payment_issue
BL,I get an error when I attempt to make a payment for my order,PAYMENT,payment_issue
BILC,"the event was postponed, can I request a refund?",REFUNDS,get_refund
BL,tell me how I can obtain a bill,INVOICES,get_invoice
BILQC,"I have no account, can I open one?",ACCOUNT,create_account
BILQ,how do I view the delivery options?,DELIVERY,delivery_options
BILQ,how can I track my shipment?,ORDER,track_order
BIMLQ,"I want to see some bills, can you tell me how to do it?",INVOICES,get_invoice
BSLC,"I need an online account, I need help creating one",ACCOUNT,create_account
BILQC,"I bought a product, how do I modify my order?",ORDER,change_order
BILC,"I need information, how do I speak with Customer Support?",CONTACT,contact_customer_service
BIPLQD,"please, could u ask an agent where i can inform of a problem paying?",PAYMENT,payment_issue
BILQZ,"i want to request an invoice, can you tel me how to do it?",INVOICES,get_invoice
BILZ,can yoy tell me about the status of my reimbursement?,REFUNDS,track_refund
BL,i want to see the mail to contact Client Service,CONTACT,contact_customer_service
BILC,"I have a problem when trying to make a payment, can I notify it?",PAYMENT,payment_issue
BILC,"I get an error message when I attempt to make a payment, what do I have to do?",PAYMENT,payment_issue
BILQ,is there a free number to contact client service?,CONTACT,contact_customer_service
BILQC,"an error pops when I try to make a payment for my online order, what can I do?",PAYMENT,payment_issue
BPMLQW,"please, i wanna know if I could get some fucking bills",INVOICES,get_invoice
BILC,"I want a user account, how can I create one?",ACCOUNT,create_account
