flags,utterance,category,intent
BIPMLQD,"please, could u ask an agent how I could check my shipments?",ORDER,track_order
BIPLQWZ,could I view the fucking cancellatyion fee?,CANCELLATION_FEE,check_cancellation_fee
BMLQ,i wanna report problems paying,PAYMENT,payment_issue
BILQC,"I have a question, can I talk to Client Service?",CONTACT,contact_customer_service
BML,how to check my packages,ORDER,track_order
BLCZ,I'm happy with the service and I want to oldge a comment,FEEDBACK,review
BIQC,"I have an issue when trying to pay for my order, what should I do to report it?",PAYMENT,payment_issue
BIL,where do i see your money back policy?,REFUNDS,check_refund_policy
BILQCZ,"an error poos when I try to make a payment, what can I do?",PAYMENT,payment_issue
BLD,ask an agent if my package is out for delivery,ORDER,track_order
BMLZ,"i want ot download some invoices, can you show me some information?",INVOICES,get_invoice
BILQC,"I want information, can I call Customer Service?",CONTACT,contact_customer_service
BILC,"I want to get a reimbursement, what can I do?",REFUNDS,get_refund
BMLQZ,I want to notify problems with my paymen,PAYMENT,payment_issue
BIQCZ,"I get an error when I try to pay for my order, what do I have todo?",PAYMENT,payment_issue
BIPLCZ,"I'd ilke to report a payment problem, what can I do?",PAYMENT,payment_issue
BILQC,"i want to view the ticket delivery options, what can i do?",DELIVERY,delivery_options
BLQ,show me the email of Customer Support,CONTACT,contact_customer_service
BILQC,"the game was cancelled, what do i have to do to get a reimbursement?",REFUNDS,get_refund
BILC,"I have a problem when trying to make a payment with card, what can I do to inform of it?",PAYMENT,payment_issue
BIPL,"please, could you tell me if i could create several user accounts with the same email address?",ACCOUNT,create_account
BIPLQC,"you arent helping, could i talk to someone?",CONTACT,contact_human_agent
BPLQC,i purchased an item and id like to change my order,ORDER,change_order
BLQC,"I have an issue making a payment with card, I need help notifying it",PAYMENT,payment_issue
BIPLW,"can you find information about the fucking mail to contact Customer Service, please?",CONTACT,contact_customer_service
BILC,"the concert was postponed, how do I request a reimbursement?",REFUNDS,get_refund
BILC,"you aren't helping, what can I do to contact a person?",CONTACT,contact_human_agent
BML,i want to know if i can register more than one profile with a single email address,ACCOUNT,create_account
BL,how to request an invoice,INVOICES,get_invoice
BIL,can you tell me if there is a free phone number to contact Client Service?,CONTACT,contact_customer_service
BMLQC,"I want to check my orders, tell me where I can do it",ORDER,track_order
BILCZ,"i have a problem paying with card, what can ido?",PAYMENT,payment_issue
BQ,I want to see the hours of Customer Service,CONTACT,contact_customer_service
