flags,utterance,category,intent
BL,tell me how to obtain an invoice,INVOICES,get_invoice
BILQCZ,"I sant a user accountg, what can I do?",ACCOUNT,create_account
BIMLQCZ,"I want to view my bill, what do I have to do ?",INVOICES,check_invoices
BILC,"I have an issue when trying to pay, what can I do to notify it?",PAYMENT,payment_issue
BLC,"my profile was hacked, help me get it back",ACCOUNT,recover_password
BIL,how can I notify an issue paying?,PAYMENT,payment_issue
BL,tell me how to obtain a bill,INVOICES,get_invoice
BLC,I can't understand you and I want to talk to a person,CONTACT,contact_human_agent
BSLC,"I lost my bills, help me view them",INVOICES,check_invoices
BILC,"you're not helping, can you speak with a human agent?",CONTACT,contact_human_agent
